index,generated_output
87671,The product has a height of 90.1 cm.
87672,The height of the product is 25.98 inches.
87673,The depth of the product is 2.3 inches.
87674,The product's net weight is 0.46 lb.
87675,The maximum load capacity is 5 lb or more.
87676,The depth of the product is 3.5 inches.
87677,The height of the product is 2.5 inches.
87678,The depth of the product is 6 inches.
87679,The width of the product is 6 inches.
87680,The height of the product is 136 cm.
87681,The width of the product is 22.4 inches.
87682,The height of the product is 34.5 cm.
87683,The height of the product is 7.9 inches.
87684,The depth of the product is 8.5 cm.
87685,The width of the product is 17.7 inches.
87686,The depth of the product is 4 inches.
87687,The width of the product is 7cm.
87688,The depth of the product is 5 cm.
87689,The height of the product is 65mm.
87690,The product is 20 cm tall.
87691,The width of the product is 3 cm (1.18 inches).
87692,The depth of the product is 60mm.
87693,The width of the product is 60mm.
87694,The product has a height of 60mm.
87695,The height of the product is 14 cm.
87696,The width of the product is 235mm.
87697,"The product dimensions are as follows:

- Width: 19.69 inches
- Height: 16.34 inches
- Depth: 15.75 inches

The weight of the product is 135 pounds."
87698,The depth of the product is 4.01 inches or 10.50 centimeters.
87699,The height of the product is 5.51 inches or 14.00 centimeters.
87700,The width of the product is 4.01 inches or 10.50 centimeters.
87701,The product's item weight is not explicitly indicated in the image.
87702,The product has a width of 28 cm (11.02 inches).
87703,The product has a height of 18 cm (7.09 inches).
87704,The depth of the product is 6 cm (2.36 inches).
87705,The depth of the product is 6.5 cm (2.55 inches).
87706,The depth of the product is 1.55 inches.
87707,The depth of the product is 16.93 inches.
87708,The product has a width of 194 cm.
87709,The height of the product is 3 feet.
87710,The depth of the product is 1.5 feet.
87711,The width of the product is 700mm.
87712,The height of the product is 8cm (3.15 inches).
87713,The width of the product is 12 inches or 30 centimeters.
87714,The width of the product is 16 cm.
87715,The depth of the product is 3.27 inches.
87716,The width of the product is 10.55 inches.
87717,The product's item weight is not explicitly indicated in the image.
87718,The height of the product is 13.75 inches (34.93 cm).
87719,The depth of the product is 15.7 inches or 40 cm.
87720,The product has a height of 35 mm.
87721,The width of the product is 9 inches.
87722,"The product's item weight is not explicitly indicated in the image. However, the image mentions ""15 W Auto-Clamping"" and ""10-15 times after Engine Stop,"" which suggests that the product is designed to be stable and not fall, but it does not provide specific information about the weight of the product itself."
87723,The product is rated at 15 W.
87724,The product has a height of 6.3 inches.
87725,The width of the product is 7 cm.
87726,The depth of the product is 9 cm (3.54 inches).
87727,The height of the product is 22.5 cm or 8.86 inches.
87728,The width of the product is 9 cm or 3.54 inches.
87729,"The depth of the product is 53 mm, which is approximately 2.1 inches."
87730,The product size is 15.5 cm in length and 8 cm in depth.
87731,The product has a height of 8 cm.
87732,The product is 40cm deep.
87733,The depth of the product is 3.23 inches.
87734,The product is 3.35 inches tall.
87735,The depth of the product is 80mm (H).
87736,The width of the product is 18cm or 7 inches.
87737,The height of the product is 26.7 inches.
87738,The width of the product is 23.2 cm.
87739,The height of the product is 14.7 cm.
87740,The width of the product is 12 inches.
87741,The product is 16.5 inches tall.
87742,The product dimensions are 4.5 inches by 6.38 inches.
87743,The height of the product is 35.43 inches.
87744,The depth of the product is 3.54 inches.
87745,The product has a height of 8.27 inches.
87746,The width of the product is 3.54 inches.
87747,The product is 14.5 inches tall.
87748,The depth of the product is 7.35 inches.
87749,The depth of the product is 6 inches.
87750,The width of the product is 6 inches.
87751,The height of the product is 3 inches.
87752,The height of the product is 24 cm.
87753,"The product dimensions are as follows:

- Height: 45 cm / 17.7 inches
- Width: 31 cm / 12.2 inches
- Depth: 13 cm / 5.1 inches

The product fits a 15.6-inch laptop."
87754,The height of the product is 5.1 inches.
87755,The height of the product is 6 inches.
87756,The height of the product is 102 cm.
87757,The height of the product is 9.4 inches.
87758,The width of the product is 5.5 inches.
87759,The product's item weight is not explicitly indicated in the image.
87760,The depth of the product is 0.8 inch (21mm).
87761,The product has a height of 15.5 inches.
87762,The height of the product is 70 cm.
87763,The width of the product is 70 cm.
87764,The depth of the product is 70 cm.
87765,The height of the product is 3.5 inches.
87766,The width of the product is 4.3 inches.
87767,The product's item weight is 7.5 oz (212 g).
87768,The height of the product is 30 cm.
87769,The width of the product is 80 cm.
87770,The product has a height of 19.6 inches.
87771,The height of the product is 20.1 inches (51 cm).
87772,The width of the product is 20.1 inches (51 cm).
87773,"The wattage of the product is not explicitly stated in the image. However, the product is labeled as ""Cat 6 In-Wall,"" which typically indicates a higher power rating compared to Cat 5e or Cat 5 cables. The wattage can be inferred from the product's specifications or the manufacturer's claims."
87774,The product is 20 cm tall.
87775,The height of the product is 31 cm.
87776,The height of the product is 325mm.
87777,The width of the product is 325mm.
87778,The product has a height of 86 cm.
87779,The height of the product is 13 inches.
87780,The width of the product is 10 inches.
87781,The width of the product is 6.5 cm (2.5 inches).
87782,The product has a height of 13 cm.
87783,The width of the product is 23mm.
87784,The product's item weight is not explicitly indicated in the image.
87785,The maximum weight recommendation is 20 pounds.
87786,The width of the product is 2.75 inches.
87787,The product has a height of 2.75 inches.
87788,The depth of the product is 2.75 inches.
87789,The depth of the product is 34 cm (13.4 inches).
87790,The width of the product is 34 cm (13.4 inches).
87791,The depth of the product is 5 inches.
87792,The width of the product is 7 inches.
87793,The height of the product is 5 inches.
87794,The product has a height of 3.15 inches or 80mm.
87795,The depth of the product is 80mm.
87796,The width of the product is 3.15 inches or 80mm.
87797,The product is 70 inches tall.
87798,The width of the product is 39 inches.
87799,The binoculars have a weight of 0.3 lb/139g.
87800,The product has a height of 29.7 cm (11.69 inches).
87801,The width of the product is 14.4 cm or 5.6 inches.
87802,The width of the product is 60 cm.
87803,The depth of the product is 3 inches.
87804,The height of the product is 3 inches.
87805,The product's item weight is approximately 31 ounces (878 grams).
87806,The product has a height of 17 cm.
87807,The depth of the product is 6 cm.
87808,The product size of the Miotlsy Kids Wallet is 10.5 cm x 15 cm.
87809,The product size is 15 cm in height.
87810,The product is 44.09 inches tall.
87811,The depth of the product is 15.7 inches or 40 centimeters.
87812,The width of the product is 35.4 inches or 90 centimeters.
87813,The width of the product is 5.5 cm (2.1 inches).
87814,The depth of the product is 39 inches.
87815,The height of the product in the image is 39 inches.
87816,The depth of the product is 40 cm (15.7 inches).
87817,The height of the product is 40 cm (15.7 inches).
87818,The height of the product is 45 cm.
87819,The width of the product is 9.9 inches or 25.2 cm.
87820,The height of the product is 15 cm.
87821,The volume of the product is 750 milliliters.
87822,The product has a height of 5.1 inches.
87823,The width of the product is 10 inches.
87824,The product is a 10-inch round plate with a lid.
87825,The height of the product is 10 inches.
87826,The width of the product is 1.2 inches or 3.05 centimeters.
87827,The width of the product is 7 cm.
87828,The depth of the product is 7 cm.
87829,The height of the product is 7 cm.
87830,The depth of the product is 220mm.
87831,The width of the product is 80mm.
87832,The depth of the product is 1.81 inches.
87833,The width of the product is 6.69 inches.
87834,The height of the product is 1.81 inches.
87835,The product has a height of 35mm.
87836,The volume of the product is 470 mL.
87837,"The product information is as follows:

- Fixed adhesive backing: 80mm
- Connecting line: 65mm

The product consists of:
- 4 pieces of adhesive backing
- 4 pieces of connecting lines"
87838,The product has a height of 9 inches.
87839,The height of the product is 41 mm.
87840,The product is 19.6 inches tall.
87841,The depth of the product is 2.95 inches (7.45 cm) for the middle size and 2.95 inches (7.45 cm) for the smallest size.
87842,The product has a width of 3.54 inches (9.0 cm).
87843,The product has a width of 4 inches.
87844,The width of the product is 47.2 inches.
87845,The depth of the product is 72 inches.
87846,The width of the product is 72 inches.
87847,The width of the product is 130 cm.
87848,The depth of the product is 130 cm.
87849,The width of the product is 19.7 inches.
87850,The product is 31.9 inches tall.
87851,The product is 8.3 inches wide.
87852,The product is 8.3 inches in depth.
87853,The width of the product is 25CM.
87854,The height of the product is 25 cm.
87855,The depth of the product is 25 cm.
87856,The width of the product is 20 cm.
87857,The depth of the product is 20 cm.
87858,The product has a height of 34 cm.
87859,The volume of the product is 591 milliliters.
87860,The depth of the product is 9.8 inches.
87861,The width of the product is 5.8 inches.
87862,The depth of the product is 0.87 inches.
87863,The voltage rating of the product is 110V-120V.
87864,The product has a power of 280W.
87865,The product has a height of 29 cm.
87866,The width of the product is 9.84 inches.
87867,The width of the product is 6cm (2.4 inches).
87868,The depth of the product is 55mm.
87869,The height of the product is 475mm.
87870,The depth of the product is 250mm.
87871,The product has a width of 1.5 meters.
87872,The product is approximately 1.5 meters tall.
87873,The product is a set of antenna and adapter cables.
87874,The depth of the product is 80 mm.
87875,The width of the product is 158 mm.
87876,The width of the product is 46.5 inches.
87877,The width of the product is approximately 3.5 cm (1.4 inches).
87878,The depth of the product is approximately 3.5 cm (1.4 inches).
87879,The depth of the product is 20 cm (7.9 inches).
87880,The product is 20 cm tall.
87881,"The depth of the product is 122mm, which is approximately 4.80 inches."
87882,The product has a width of 122mm.
87883,The width of the product is 58 cm.
87884,The product has a height of 81 cm.
87885,The width of the product is 19 inches.
87886,The height of the product is 39.4 inches.
87887,The width of the product is 11.38 inches.
87888,The depth of the product is 150 cm.
87889,The product has a width of 19 cm.
87890,The product has a depth of 19 cm.
87891,The depth of the product is 8.5 inches.
87892,The width of the product is 8.5 inches.
87893,The depth of the product is 12 cm.
87894,The height of the product is 15.5 cm.
87895,The width of the product is 12 cm.
87896,The depth of the product is 49mm.
87897,The width of the product is 49mm.
87898,The height of the product in the image is 49mm.
87899,The width of the product is 40 cm.
87900,The height of the product is 40 cm.
87901,The depth of the product is 40 cm.
87902,The depth of the product is 3.6 inches.
87903,The product is 10 inches tall.
87904,The width of the product is 3.6 inches.
87905,The depth of the product is 36 inches.
87906,The width of the product is 24 inches.
87907,The height of the product is 36 inches.
87908,The depth of the product is 10 cm.
87909,The width of the product is 10 cm.
87910,The width of the product is 87 cm.
87911,The height of the product is 6.18 inches.
87912,The depth of the product is 16.0 cm or 6.3 inches.
87913,The width of the product is 16.0 cm or 6.3 inches.
87914,The product is 3 cm high.
87915,The product is 3 cm deep.
87916,The width of the product is 3 cm.
87917,The product has a depth of 25 cm.
87918,The width of the product is 25CM.
87919,The product's item weight is 15.3 ounces or 434 grams.
87920,The depth of the product is 2 inches.
87921,The width of the product is 5 inches.
87922,The phone in the image has a weight of 1800 mAh.
87923,The product has a height of 6.0 inches.
87924,The depth of the product is 4.5 inches.
87925,"The depth of the product is 9.1 inches, which is approximately 23 cm."
87926,The width of the product is 6.7 inches.
87927,"The depth of the product is 5.96 cm, which is approximately 2.34 inches."
87928,The product has a height of 5.96 cm (2.34 inches).
87929,The depth of the product is 3.1 inches or 8 cm.
87930,The volume of the product is 750 ml.
87931,The height of the product is 300 cm or 118.1 inches.
87932,"The depth of the product is 104 cm, which is approximately 40.9 inches."
87933,"The height of the product is 9.2 inches, which is 23.4 centimeters."
87934,"The depth of the product is 9.2 inches, which is 23.4 centimeters."
87935,The width of the product is 96.5 cm.
87936,The product is 30 inches tall.
87937,The width of the product is 6 feet.
87938,The width of the product is 30cm or 12 inches.
87939,The depth of the product is 15mm.
87940,The width of the product is 27mm.
87941,The height of the product is 27mm.
87942,"The product labeled as ""一体式循环水泵"" (一体式循环水泵) is a water pump. The label indicates that the pump has a power output of 5 watts."
87943,"The product illustration mentions the voltage rating as ""DC 12V."""
87944,The height of the product is 2.5 cm.
87945,The width of the product is 6.7 inches.
87946,The product has a width of 30 cm.
87947,The height of the product is 30 cm.
87948,The Circulon Momentum 30cm Kadai (Black) has a depth of 30 cm.
87949,The width of the product is 18.9 cm.
87950,The depth of the product is 3 cm.
87951,The height of the product is 18.9 cm.
87952,The height of the product is 9 cm or 3.5 inches.
87953,The width of the product is 3.9 inches.
87954,The width of the product is 23 cm.
87955,The width of the product is 19cm or 7.48 inches.
87956,The depth of the product is 19 cm (7.48 inches).
87957,The width of the product is 32cm (12.6 inches).
87958,The depth of the product is 180mm.
87959,The product has a height of 180mm.
87960,The product is 8.5 cm tall.
87961,The product has a width of 8.5 cm.
87962,The depth of the product is 2 inches (5.2 cm).
87963,The width of the product is 10.4 inches.
87964,The product size is 4.72 inches by 2.36 inches.
87965,The product size is 2.36 inches tall.
87966,The height of the product is 46 cm.
87967,The depth of the product is 5.5 cm.
87968,The width of the product is 5.5 cm.
87969,The width of the product is 15.8 inches.
87970,The width of the product is 12 cm or 4.72 inches.
87971,The depth of the product is 3.5 inches.
87972,The width of the product is 3.5 inches.
87973,The width of the product is 45 cm.
87974,The height of the product is 45 cm.
87975,The depth of the product is 45 cm.
87976,The product has a height of 3.5 inches.
87977,"The image does not provide a specific weight measurement for the knee pads. However, it does provide size charts for the elbow pads and knee pads."
87978,The width of the product is 240 mm.
87979,The height of the product is 1500 mm.
87980,The product has a height of 160 cm.
87981,The height of the product is 12.59 inches.
87982,The width of the product is 12.25 inches.
87983,The depth of the product is 6 inches.
87984,The height of the product is 71 inches.
87985,The depth of the product is 15 cm.
87986,The height of the product in the image is 14 cm.
87987,The maximum weight recommendation is 90 lbs.
87988,The depth of the product is 3.5 inches.
87989,The width of the product is 3.5 inches.
87990,The product is 25.5 inches tall.
87991,The product is 39 cm tall.
87992,The depth of the product is 30 cm or 11.81 inches.
87993,The width of the product is 30 cm.
87994,The product has a height of 12.5mm (0.49 inches).
87995,The width of the product is 9mm (0.35 inches).
87996,The width of the product is 12 cm.
87997,The height of the product is 12 cm.
87998,The depth of the product is 4 inches.
87999,The height of the product is 4 inches.
88000,The product is 60 inches tall.
88001,The depth of the product is 0.2 inches.
88002,The width of the product is 152cm.
88003,The depth of the product is 2.559 inches.
88004,The width of the product is 20 cm (7.874 inches).
88005,The depth of the product is 5.5 inches.
88006,The product is 80x160 cm in size.
88007,The height of the product is 13.8 inches.
88008,The width of the product is 20 inches.
88009,The height of the product is 23mm.
88010,"The product's item weight is not explicitly indicated in the image. However, the image mentions ""Strong Mountain Road Bike Pedals,"" which suggests that the pedals are designed for road bikes, which typically have a lighter weight compared to mountain bikes."
88011,"The product has the following dimensions:

- Height: 33.07 inches
- Width: 27.17 inches
- Depth: 3.94 inches
- Length: 21.26 inches

The total height of the product is 33.07 inches."
88012,The height of the product is 90 cm.
88013,The depth of the product is 68 cm.
88014,The product is 30 cm or more in depth.
88015,The product is 30 cm tall.
88016,The product is approximately 30 cm wide.
88017,The height of the product is 7.9 cm.
88018,The product has a height of 15.55 inches (39.5 cm).
88019,The height of the product is 4.13 inches or 10.5 cm.
88020,The depth of the product is 4.13 inches or 10.5 cm.
88021,The depth of the product is 473mm.
88022,The height of the product is 493mm.
88023,The width of the product is 6.75 inches.
88024,"The depth of the product is 192 lined pages with day/month headers & subject line, bullet template with ruler, elastic pen holder with gold metal grommet reinforcement, elastic closure, fabric wrapped spine, ID badge on cover, informational pages, 3 ribbon markers, hand sewn lay-flat binding, gold foil accent, 6.75"" x 8.5"" flush cut cover with raw edges, and printed with soy inks on acid-free paper."
88025,The depth of the product is 7 cm.
88026,The product has a height of 26 cm.
88027,The width of the product is 7 cm.
88028,The product has a height of 31.5 cm (12.4 inches).
88029,The height of the product is 15 cm.
88030,The width of the product is 2.87 inches.
88031,The height of the product is 10 x 15 cm.
88032,The depth of the product is 15 cm.
88033,The product has a height of 3.5 inches (9 cm).
88034,The depth of the product is 2 inches (5 cm).
88035,The width of the product is 8.3 inches or 21 centimeters.
88036,The width of the product is 14.96 inches (38 cm).
88037,The product is 8.6 cm tall.
88038,The width of the product is 15cm (5.9 inches).
88039,"The product is a unisex item, which means it is designed for both men and women."
88040,The height of the product is 10.43 inches.
88041,The width of the product is 7.1 inches.
88042,The depth of the product is 7.1 inches.
88043,The height of the product is 58 inches.
88044,The depth of the product is 58 inches.
88045,The width of the product is 78 inches.
88046,The product has a height of 8.42 inches.
88047,The height of the product is 25 cm.
88048,The width of the product is 22.83 inches (58 cm).
88049,The width of the product is 5.9 inches.
88050,The height of the product is 5.9 inches.
88051,The width of the product is 15mm.
88052,The height of the product in the image is 15mm.
88053,The depth of the product is 15mm.
88054,The product has a height of 3.99 inches.
88055,The width of the product is 6 cm (2.36 inches).
88056,The height of the product is 16 inches.
88057,The width of the product is 75.51 inches.
88058,The width of the product is 18 inches.
88059,"The product is available in three sizes:

- Standard: 20 inches x 26 inches
- Queen: 20 inches x 30 inches
- King: 20 inches x 36 inches"
88060,"The product is available in three sizes:

1. Standard: 20 inches (51 cm)
2. Queen: 20 inches (51 cm)
3. King: 20 inches (51 cm)

The dimensions are as follows:

- Standard: 20 inches x 26 inches (51 cm x 66 cm)
- Queen: 20 inches x 30 inches (51 cm x 76 cm)
- King: 20 inches x 36 inches (51 cm x 91 cm)"
88061,"The product is available in three sizes: Standard (20 inches x 26 inches), Queen (20 inches x 30 inches), and King (20 inches x 36 inches)."
88062,"The height of the product is 46 mm, which is approximately 1.81 inches."
88063,The width of the product is 25cm.
88064,The height of the product is 21 cm (8.27 inches).
88065,The depth of the product is 1.2 cm (0.5 inches).
88066,The height of the product is 11.7 inches.
88067,The width of the product is 16.9 cm or 6.65 inches.
88068,The height of the product is 8.4 cm.
88069,The depth of the product is 60cm (23.62 inches).
88070,The depth of the product is 10.4 cm or 4.09 inches.
88071,The product is 10.4 cm tall.
88072,The depth of the product is 1.05 inches.
88073,The width of the product is 188mm or 7.40 inches.
88074,The height of the product is 69 mm.
88075,The width of the product is 11.8 inches.
88076,The depth of the product is 9.8 inches.
88077,The height of the product is 13 cm.
88078,The width of the product is 2.5 inches.
88079,The depth of the product is 4 inches.
88080,The product is 2.5 inches tall.
88081,The width of the product is 2.3 inches (58 mm).
88082,The depth of the product is 8.75 inches (22 cm).
88083,The height of the product is 15.25 inches (39 cm).
88084,The width of the product is 75 inches.
88085,The height of the product is 10 inches.
88086,The depth of the product is 65 mm.
88087,The product has an external diameter of 65 mm.
88088,The product has an external diameter of 65 mm.
88089,The height of the product is 89.92 cm.
88090,The height of the product is 29.7 cm.
88091,The depth of the product is 21x29.7 cm or 29.7x21 cm.
88092,The width of the product is 21x29.7 cm or 29.7x21 cm.
88093,The height of the product is 7.05 inches.
88094,The depth of the product is 2.0 meters.
88095,The depth of the product is 1.25 inches.
88096,The width of the product is 1.25 inches.
88097,The height of the product is 6.7 cm (2.63 inches).
88098,The height of the product is 19 cm (7.5 inches).
88099,The height of the product is 104 cm.
88100,The depth of the product is 190 cm / 75 inches.
88101,The width of the product is 10 inches.
88102,The height of the product when folded is 2 inches.
88103,The width of the product is 34 cm.
88104,The height of the product is 42 cm.
88105,The depth of the product is 2 3/4 inches.
88106,The width of the product is 6 3/4 inches.
88107,The height of the product is 56 cm.
88108,The depth of the product is 4.72 inches or 12 centimeters.
88109,The width of the product is 8.66 inches or 22 centimeters.
88110,The width of the product is 18 cm.
88111,The depth of the product is 2.2 cm.
88112,The width of the product is 8.5 cm.
88113,The product's item weight is 864 grams (g).
88114,The height of the product is 54mm.
88115,"The depth of the product is 57 cm, which is 22.44 inches."
88116,The width of the product is 57 cm or 22.44 inches.
88117,The height of the product is 23.62 inches.
88118,The depth of the product is 13 cm.
88119,The height of the product is 13 cm.
88120,The width of the product is 36 inches (91.4 cm).
88121,"The product is a flag with a design of two pink flamingos kissing on a dark background. The dimensions of the flag are as follows:

- Top flag: 24 inches (60.9 cm) x 36 inches (91.4 cm)
- Bottom flag: 36 inches (91.4 cm) x 60 inches (152.4 cm)

The flag is designed to be 24 inches tall and 36 inches wide, and it is also 36 inches tall and 60 inches wide."
88122,The width of the product is 54.3 inches.
88123,The product is 2.75 inches tall.
88124,The width of the product is 17 1/2 inches.
88125,The depth of the product is 80cm.
88126,The height of the product is 17.3 inches.
88127,The product size is 17.3 inches wide.
88128,The product is 43 inches in length and 33 inches in width.
88129,The product has a height of 60mm.
88130,The depth of the product is 60mm.
88131,The product is a makeup bag with dimensions of 9.1 inches in length and 7.1 inches in height.
88132,The product has a height of 7.1 inches.
88133,The width of the product is 7.1 inches.
88134,The height of the product is 10 cm.
88135,The product has a height of 16 cm (6.3 inches).
88136,The depth of the product is 16mm.
88137,The product has a width of 16mm.
88138,The product in the image is a bicycle pedal adapter. The height of the product is 16mm.
88139,The product has a width of 18.1 cm.
88140,The product's item weight is 1.8 meters.
88141,The product in the image is a DisplayPort cable. DisplayPort is a digital interface that supports high-speed data transfer and displays. The cable is 6 feet (1.8 meters) long. There is no indication of the wattage of the product in the image.
88142,The depth of the product is 1 cm.
88143,The width of the product is 3.8 cm.
88144,The product information indicates that the depth of the product is 15 cm or 6 inches.
88145,The product information indicates that the width of the product is 15 cm or 6 inches.
88146,The product information indicates that the height of the product is 15 cm or 6 inches.
88147,The depth of the product is 6 cm (2.36 inches) for both the gold and silver crowns.
88148,The width of the product is 33 cm (13 inches).
88149,The height of the product is 35 inches.
88150,The product's item weight is not explicitly indicated in the image.
88151,The width of the product is 7.3 inches.
88152,The product is 7.3 inches in length and 5.1 inches in height.
88153,The depth of the product is 3.1 inches (8 cm).
88154,The depth of the product is 22cm.
88155,The height of the product is 36cm.
88156,The height of the product is 900 mm.
88157,The depth of the product is 450mm.
88158,The width of the product is 450mm.
88159,The product has a height of 21 inches.
88160,The height of the product is 13 cm.
88161,The product has a height of 20.87 inches.
88162,The product has a height of 5.1 inches.
88163,The volume of the product is 370 milliliters (mL).
88164,The height of the product is 20.5 cm.
88165,The depth of the product is 4.5 cm or 1.8 inches.
88166,The product has a height of 22 cm (8.6 inches).
88167,The width of the product is 18 inches.
88168,The depth of the product is 18 inches.
88169,The product has a height of 18 inches or 46 centimeters.
88170,The depth of the product is 12 inches or 31 centimeters.
88171,The image does not provide a label indicating the item weight.
88172,The width of the product is 24 cm (9 inches).
88173,The product is 15 cm tall.
88174,The width of the product is 1.5 cm.
88175,The depth of the product is 1.5 cm.
88176,The product is 60mm tall.
88177,The width of the product is 60mm.
88178,"The depth of the product is 60mm, which is approximately 2.36 inches."
88179,The width of the product is 122 cm.
88180,The height of the product is 16 inches.
88181,The depth of the product is 50 cm (19.69 inches).
88182,The height of the product is 60cm or 24 inches.
88183,The width of the product is 60cm or 24 inches.
88184,The depth of the product is 60cm or 24 inches.
88185,The product is 19 cm tall.
88186,The width of the product is 18 mm.
88187,The depth of the product is 340 mm.
88188,The width of the product is 100 mm.
88189,The product has a height of 3.74 inches (9.5 cm).
88190,The product has a width of 3.74 inches (9.5 cm).
88191,"The depth of the product is 3.74 inches, which is 9.5 cm."
88192,The product is 7.9 inches tall.
88193,The product is 7.9 inches tall.
88194,The width of the product is 7.9 inches.
88195,The product has a height of 5.5 cm (2.16 inches).
88196,"To determine the volume of the Core Power Elite Strawberry milk shake, we need to consider the dimensions of the bottle and the unit count provided.

1. **Unit Count**: The unit count is given as 168.0 Fl Oz.
2. **Volume Calculation**:
   - The volume of the bottle is 14 oz.
   - The unit count is 168.0 Fl Oz.
   - To find the volume of the bottle, we divide the unit count by the volume of the bottle:
     \[
     \text{Volume of the bottle} = \frac{\text{Unit Count}}{\text{Volume of the bottle}} = \frac{168.0 \text{ Fl Oz}}{14 \text{ oz}}
     \]

   - Let's perform the division:
     \[
     \frac{168.0}{14} = 12.0
     \]

Therefore, the volume of the Core Power Elite Strawberry milk shake is 12.0 Fl Oz."
88197,The depth of the product is 3.93 inches.
88198,The product is 7.2 feet tall.
88199,The product size is 7.2 feet (220 cm) in height and 4 feet (120 cm) in width.
88200,The width of the product is approximately 3.8 cm.
88201,The height of the product is 33 cm.
88202,The depth of the product is 0.91 inch.
88203,The depth of the product is 20MM.
88204,The height of the product is 39MM.
88205,The product has a height of 81 cm.
88206,The height of the product is 26 cm.
88207,The width of the product is 90mm.
88208,The product has a height of 45mm.
88209,The width of the product is 20cm or 7.87 inches.
88210,The product is 20 cm (7.87 inches) in diameter.
88211,The product is 11.4 inches tall.
88212,The depth of the product is 3 inches.
88213,The depth of the product is 18 cm.
88214,The height of the product is 36 cm.
88215,The width of the product is 36 cm.
88216,The height of the product is 4.7 inches or 12 centimeters.
88217,The width of the product is 2.4 inches or 6 cm.
88218,The depth of the product is 6 cm (2.4 inches).
88219,The height of the product is 70 cm.
88220,The depth of the product is 0.98 inches (25 mm).
88221,The depth of the product is 400mm.
88222,The width of the product is 400mm.
88223,The width of the product is 24 inches.
88224,The depth of the product is 5.9 inches.
88225,The product is 3.7 inches (94 mm) deep.
88226,The height of the product is 26.6 inches.
88227,The depth of the product is 2.44 inches.
88228,The height of the product is 7.91 inches.
88229,The product has a height of 35mm.
88230,The depth of the product is 35mm.
88231,The product has a height of 4.7 inches.
88232,The depth of the product is 75.2 cm.
88233,The depth of the product is 13 inches.
88234,"The product is 13"" tall."
88235,"The width of the product is 13""."
88236,The product has a height of 150 cm.
88237,"The height of the product is 10 cm, which is 3.93 inches."
88238,"The width of the product is 1.1""."
88239,The depth of the product is 0.94 inches.
88240,The height of the product is 300 cm.
88241,The depth of the product is 300 meters.
88242,The width of the product is 45cm.
88243,The depth of the product is 24 inches.
88244,The height of the product is 460 mm.
88245,The height of the product is 4.3 inches.
88246,The depth of the product is 4.3 inches.
88247,The depth of the product is 40 cm.
88248,The width of the product is 40 cm.
88249,The product has a width of 302mm.
88250,The product's item weight is 5 ounces (141 grams).
88251,The product is a figurine of a character with a height of 14 cm and a weight of 118 grams. The figurine is made of high-grade environmental plastic.
88252,The height of the product is 14 cm.
88253,The width of the product is 8 cm.
88254,The width of the product is 76 cm.
88255,The depth of the product is 76 cm.
88256,"The depth of the product is 20mm, which is equivalent to 0.79 inches."
88257,The width of the product is 15mm.
88258,The product is 21 cm tall.
88259,The width of the product is 6cm.
88260,The depth of the product is 6 cm.
88261,The product has a height of 52 cm (20.47 inches) from the bottom of the bottle to the top of the hat.
88262,The depth of the product is 13.5 cm (5.31 inches) in all three colors.
88263,The width of the product is 13.5 cm (5.31 inches).
88264,The product has a power rating of 30.0 watts.
88265,The product's item weight is 2.5 kg.
88266,The width of the product is 7.48 inches.
88267,The depth of the product is 7.5 cm.
88268,The product has a height of 7.5 cm.
88269,The height of the product is 1150mm.
88270,The depth of the product is 21.6mm.
88271,The depth of the product is 11.2 cm.
88272,The width of the product is 11.4 cm.
88273,"The height of the product is 18 cm, which is 7.1 inches."
88274,The height of the product is 27.5 inches.
88275,The product is 175 cm tall.
88276,"The image mentions measuring the wall for a product, but it does not provide any information about the depth of the product."
88277,The width of the product is 10 inches (25.4 cm).
88278,The adjustable brackets included in the product are 3.5 inches tall.
88279,The depth of the product is 1.5 inches.
88280,The height of the product is 1.5 inches.
88281,The width of the product is 20.6 cm.
88282,The depth of the product is 8 cm.
88283,The width of the product is 10.5 cm.
88284,The product has a width of 4.7 inches.
88285,The depth of the product is 4.4 inches.
88286,The width of the product is 6.3 inches.
88287,The width of the product is 30cm.
88288,The height of the product is 30cm.
88289,The height of the product is 18.0 cm.
88290,The depth of the product is 3.54 inches.
88291,The width of the product is 6 inches.
88292,The depth of the product is 3.5 inches or 90 millimeters.
88293,The width of the product is 3.5 inches or 90 millimeters.
88294,The height of the product is 3.5 inches or 90 millimeters.
88295,"The product is 31.5 inches long and 11.8 inches wide, which gives it a depth of approximately 1.5 inches."
88296,The width of the product is 31.5 inches or 80 centimeters.
88297,The height of the product is 22 cm.
88298,The width of the product is 4.08 inches.
88299,The depth of the product is 7.5 cm or 2.95 inches.
88300,The height of the product is 7.5cm or 2.95 inches.
88301,The width of the product is 7.5 cm or 2.95 inches.
88302,The product is 50cm long.
88303,The width of the product is 9.2 feet.
88304,The height of the product is 26.4 cm.
88305,The depth of the product is 12 inches.
88306,The height of the product is 12 inches.
88307,The depth of the product is 7 inches.
88308,The width of the product is 7 inches.
88309,The height of the product is 8 inches.
88310,The product's item weight is 2.55 kg.
88311,The product has a depth of 140 mm.
88312,The product has a width of 140 mm.
88313,The product has a height of 140 mm.
88314,The depth of the product is 2.3 inches.
88315,The height of the product is 18 inches or 45 cm.
88316,The height of the product is 47 cm.
88317,The depth of the product is 10 cm.
88318,The product size is 21 cm in height.
