index,generated_output
44581,The volume of the product is 11.5 fluid ounces (340 milliliters).
44582,The width of the product is 6 inches.
44583,The product is 6 inches tall.
44584,The product has a 900W electric circular saw.
44585,The voltage rating of the product is 220V.
44586,The depth of the product is 3 inches.
44587,The height of the product is 3 inches.
44588,"The product in the image is a multi-insert pocket tool bag. The bag has 13 insert pockets, which can be divided into two categories:

1. 1 large insert pocket
2. 6 external insert pockets
3. 6 internal insert pockets

The total number of insert pockets is 13."
44589,The product has a height of 6 cm.
44590,The product is a pair of telescopic loppers with a maximum length of approximately 1.2 meters.
44591,The height of the product is 25 cm.
44592,The product has a width of approximately 8.6 cm.
44593,The depth of the product is approximately 3.8 cm.
44594,The voltage rating of the product is 3V.
44595,The depth of the product is 7 cm.
44596,The width of the product is 15.7 cm.
44597,The height of the product is 18.5mm or 0.7 inches.
44598,The width of the product is 18.5mm or 0.7 inches.
44599,The depth of the product is 18.5mm.
44600,The product has a height of 22 cm.
44601,The label in the image indicates the total output power of the product. The total output power is 750W.
44602,The product has a total output power of 750 watts.
44603,The depth of the product is 1.50 cm or 0.59 inches.
44604,The height of the product is 15mm.
44605,The height of the product is 2.4 inches.
44606,The bottle of Bacardi Superior is 1.75 liters in volume.
44607,The product's item weight is not explicitly indicated in the image.
44608,The depth of the product is 3.5 inches or 9.0 centimeters.
44609,The product has a height of 9.4 inches or 24.0 centimeters.
44610,The height of the product is 3.6 inches (9.3 cm).
44611,The depth of the product is 3.4 inches (8.6 cm).
44612,The height of the product is 240 cm or 94.5 inches.
44613,The depth of the product is 240 cm or 94.5 inches.
44614,The width of the product is 240 cm or 94.5 inches.
44615,The binoculars in the image have a weight of 50mm.
44616,The width of the product is 17.1875 inches (436 mm).
44617,The height of the product is 0.67 inches or 1.7 cm.
44618,The product is rated at 12V.
44619,The product's item weight is not explicitly indicated in the image.
44620,The width of the product is 23 inches.
44621,The height of the product is 32.5 inches.
44622,The width of the product is 105 mm.
44623,The depth of the product is 7 feet.
44624,The height of the product is 5.43 inches (13.8 cm).
44625,The height of the product is 19 cm.
44626,The product's item weight is not explicitly indicated in the image.
44627,"The energy guide label indicates that the product has an airflow of 3,950 cubic feet per minute."
44628,The voltage rating of the product is 20 Watts.
44629,The wattage of the product is 20 watts.
44630,The maximum weight recommendation is 180 pounds.
44631,The height of the product is 210 cm or 210 cm.
44632,The product has a height of 23.6 inches.
44633,The depth of the product is 60 cm.
44634,The product has a height of 90mm (3.5 inches).
44635,"The depth of the product is not explicitly stated in the image. However, we can infer that it is a tarp or a similar type of cover, which typically have a depth of several inches to protect the underlying surface from moisture and weather."
44636,The product is 10 feet tall.
44637,The width of the product is 14 inches.
44638,The depth of the product is 14 inches.
44639,The depth of the product is 2.1 inches (55mm).
44640,The maximum weight recommendation is 8.8 LB.
44641,The product's item weight is 8.8 lb.
44642,The product's item weight is not explicitly indicated in the image.
44643,The product is a power supply unit (PSU) with the model number DPS-1050CB A. The power rating of the PSU is 1050W.
44644,The width of the product is 4.5cm.
44645,The depth of the product is 4.5cm/1.77in.
44646,The height of the product is 6 cm.
44647,The depth of the product is 6 cm.
44648,The product has a height of 18 cm (7.08 inches).
44649,The product's item weight is 35g.
44650,The depth of the product is 12 cm.
44651,The product has a height of 12 cm.
44652,The product has a height of 12 inches.
44653,The product is a rectangular heating pad with dimensions of 60 inches by 12 inches.
44654,The height of the product is 68 cm.
44655,The width of the product is 28cm.
44656,The maximum weight recommendation in the image is 400 lbs.
44657,"The product is a bottle of water. The visible dimensions of the bottle are:

- Width: 16.9 inches
- Depth: 1.06 inches
- Height: 16.9 inches

To calculate the volume of the bottle, we can use the formula for the volume of a rectangular prism:

\[ \text{Volume} = \text{Width} \times \text{Depth} \times \text{Height} \]

\[ \text{Volume} = 16.9 \, \text{inches} \times 1.06 \, \text{inches} \times 16.9 \, \text{inches} \]

\[ \text{Volume} = 301.844 \, \text{cubic inches} \]

Therefore, the volume of the product is approximately 301.844 cubic inches."
44658,The product's item weight is 2.6 oz (74 g).
44659,The product's item weight is 5.3 oz.
44660,The height of the product in the image is 6.2 inches.
44661,The volume of the product is 11.15 fluid ounces.
44662,The product's item weight is 12 oz (340g).
44663,The width of the product is 164.7 mm or 6.48 inches.
44664,"The height of the product is 151mm, which is approximately 5.94 inches."
44665,The width of the product is 25cm (9.7 inches).
44666,The depth of the product is 34cm (13 inches).
44667,The height of the product is 34 cm (13 inches).
44668,"The width of the product is 34cm (13"")."
44669,The depth of the product is 32 inches.
44670,The width of the product is 32 inches.
44671,The width of the product is 3.9 cm (1.53 inches).
44672,The height of the product is 3.9 cm (1.53 inches).
44673,The depth of the product is 18 cm (7.09 inches).
44674,The width of the product is 18 cm (7.09 inches).
44675,The height of the product is 500mm.
44676,The depth of the product is 1 inch.
44677,The product has a height of 8.0 inches.
44678,The product has a depth of 8.0 inches.
44679,The product has a total length of 17.7 inches (45.0 cm) and a diameter of 14.2 inches (36.0 cm).
44680,The depth of the product is 45.0 cm.
44681,The width of the product is 7 inches.
44682,The product is 7 inches in height.
44683,The product is a 7-inch round organic bagasse dinner plate.
44684,"The depth of the product is 5 cm, which is approximately 1.96 inches."
44685,The width of the product is 5 cm or 1.96 inches.
44686,The product has a height of 5 cm (1.96 inches).
44687,The width of the product is 2 inches (5.08 cm).
44688,The depth of the product is 2 inches (5.08 cm).
44689,The product has a width of 111mm.
44690,The product's item weight is not explicitly indicated in the image.
44691,The height of the product is 22mm.
44692,The product's item weight is 6.15 lbs.
44693,The maximum weight recommendation is 220 lb.
44694,The width of the product is 13.77 inches or 35 centimeters.
44695,The depth of the product is 13.77 inches or 35 cm.
44696,The width of the product is 40MM.
44697,The product is about 10.8 cm long.
44698,The product is 1.6 cm wide.
44699,The product is about 10.8 cm long and 1.6 cm wide.
44700,The voltage rating of the product is 21V.
44701,"The height of the product is 300mm, which is approximately 11.8 inches."
44702,The depth of the product is 7.8 cm (3 inches).
44703,The product has a height of 51 cm.
44704,The height of the product is 2.4 inches.
44705,The depth of the product is 2.7 inches or 6.8 centimeters.
44706,The width of the product is 4.9 inches or 12.5 centimeters.
44707,The height of the product is 33 cm.
44708,The height of the product is 5.5 inches or 14 cm.
44709,The wattage of the product is not explicitly mentioned in the image.
44710,"The voltage rating of the product is not explicitly mentioned in the image. However, the specifications provided include:

- 15.6-inch HD display
- 16GB DDR4 RAM
- 512GB SSD
- 1TB HDD

These specifications suggest that the product is designed to run on a stable power supply, typically ranging from 100-240V AC."
44711,The product's item weight is 3100W.
44712,The wattage of the product is 3100W.
44713,The product has a height of 11.4 inches (29 cm).
44714,The width of the product is 800mm.
44715,The width of the product is 17.7 inches.
44716,The product's item weight is 5.3 oz (168g).
44717,The width of the product is 3.5 inches.
44718,The depth of the product is 3.5 inches.
44719,The product has a height of 45 cm.
44720,The product has a height of 422mm.
44721,The depth of the product is 10cm.
44722,The width of the product is 10cm.
44723,The depth of the product is 50 cm.
44724,The width of the product is 5 cm.
44725,The product's item weight is 4.25 oz.
44726,The product has a depth of 70 mm (2.75 inches) from the bottom of the handle to the top of the grinding wheel.
44727,The product is 8.67 inches tall.
44728,The height of the product is 11 inches.
44729,The depth of the product is not explicitly mentioned in the given information.
44730,The depth of the product is 2.3 inches (6 cm).
44731,The product's item weight is not explicitly indicated in the image.
44732,The voltage rating of the product is 1200W.
44733,The depth of the product is 26 cm.
44734,The height of the product is 26 cm.
44735,The voltage rating of the product is 120VAC.
44736,The weight of the LED panel is not explicitly indicated in the image.
44737,The depth of the product is 12 inches.
44738,The product has a width of 12 inches.
44739,The width of the product is 8.5 cm (3.34 inches).
44740,The depth of the product is 2.55 inches.
44741,The width of the product is 1.9 inches.
44742,The depth of the product is 4 inches.
44743,The product has a height of 26 inches when it is on.
44744,The width of the product is 10cm/3.94in.
44745,The depth of the product is 10cm/3.94in.
44746,The depth of the product is 5.69 inches.
44747,The width of the product is 11.13 inches.
44748,The height of the product is 22.8 inches.
44749,"The product is compact and lightweight. The dimensions are as follows:

- Height: 22.8 inches
- Width: 37.8 inches

The product is also compact, with a depth of approximately 7.48 inches."
44750,The image does not provide a label indicating the maximum weight recommendation.
44751,The product's item weight is 8 oz (227 g).
44752,The width of the product is 7 cm.
44753,The voltage rating of the product is 24VAC.
44754,"The product in the image is an Emerson thermostat control board. The wattage of the product is not directly visible on the label near the product. However, you can estimate the wattage by considering the size and complexity of the board. Typically, larger and more complex boards might have higher wattage requirements. For a more accurate estimate, you would need to refer to the specifications or the label on the product itself."
44755,The height of the product is 7.5 cm (2.92 inches).
44756,The width of the product is 80 cm (31.4 inches).
44757,The bottle is a 2-ounce (59ml) amber-colored glass bottle with a dropper cap. The label indicates that the product is Bourbon Barrel Aged Orange Bitters.
44758,The product's item weight is 320W.
44759,The height of the product is 12 cm or 4.7 inches.
44760,The depth of the product is 4cm or 1.6 inches.
44761,The width of the product is 15 inches.
44762,The depth of the product is 15 inches.
44763,The product has a height of 86 cm.
44764,The product's item weight is 7 oz (198g).
44765,The depth of the product is 13/4 inches (4.5 cm).
44766,The height of the product is 4.5 cm.
44767,The width of the product is 4 1/2 inches (11.5 cm).
44768,"The depth of the product is 35mm, which is approximately 1.37 inches."
44769,"The dimensions of the product are as follows:

- Height: 8 cm
- Width: 25 cm
- Depth: 8 cm

The height of the product is 8 cm."
44770,The product is 16 inches tall.
44771,The width of the product is 16 inches.
44772,The depth of the product is 16 inches.
44773,The width of the product is 11CM (4.3 inches).
44774,The product has a height of 11CM (4.3 inches).
44775,The height of the product is 35.5 inches.
44776,The maximum weight recommendation is 60 lbs.
44777,The depth of the product is 5.3 cm.
44778,The width of the product is 5.3 cm.
44779,The height of the product is 5.3 cm.
44780,The height of the product is 15 cm.
44781,The product's item weight is not explicitly indicated in the image.
44782,The product has a height of 4.7 inches (12.0 cm).
44783,The product has a height of 33 cm (12.9 inches).
44784,The depth of the product is 2.8 cm.
44785,The width of the product is 4.25 inches.
44786,The depth of the product is 5.5 inches.
44787,The depth of the product is 1.26 inches.
44788,The width of the product is 9.37 inches.
44789,The height of the product is 9.37 inches.
44790,The width of the product is 9.5 cm.
44791,The depth of the product is 5 mm.
44792,The voltage rating of the product is 120V.
44793,The wattage of the product is 1500 watts.
44794,The depth of the product is 4.9 inches or 12.5 cm.
44795,The width of the product is 0.59 inches.
44796,"The product illustration does not provide specific voltage ratings for the candles. However, based on the common voltage ratings for LED candles, which are typically around 3V to 5V, it can be inferred that the voltage rating for the product is likely within this range."
44797,The product has a height of 39mm.
44798,The depth of the product is 1 inch.
44799,The width of the product is 5.7 cm.
44800,The electricity use of the product is 55 watts.
44801,The voltage rating of the product is 55 Watts.
44802,The product's item weight is not explicitly indicated in the image.
44803,The width of the product is 22.5 cm (8.86 inches).
44804,The depth of the product is 37cm/14.6in.
44805,"The depth of the products in the image is as follows:

1. The first product is 26 cm tall.
2. The second product is 12 cm tall.
3. The third product is 26 cm tall.
4. The fourth product is 28 cm tall.

So, the depth of the products is 26 cm, 12 cm, 26 cm, and 28 cm, respectively."
44806,"The height of the products in the image is as follows:

1. The first product is 26 cm tall.
2. The second product is 12 cm tall.
3. The third product is 26 cm tall.
4. The fourth product is 28 cm tall."
44807,"The width of the product is 150 cm, which is 59 inches."
44808,The height of the product is 105 inches.
44809,"The product is a B5 size, with 26 sheets and a pocket size of 26 sheets."
44810,"The product is a B5 size, which is approximately 257mm x 178mm."
44811,"The depth of the product is 63mm, which is approximately 2.4 inches."
44812,The width of the product is 120mm.
44813,The width of the product is 130 mm.
44814,The width of the product is 58cm.
44815,The depth of the product is 4.1 cm.
44816,The height of the product is 6.7 cm.
44817,The width of the product is 5.92 cm.
44818,The height of the product is 5.92 cm.
44819,The depth of the product is 110 cm.
44820,The product's item weight is 59 lbs (lbs).
44821,The height of the product is 12 inches.
44822,The depth of the product is 12 inches.
44823,The width of the product is 12 inches.
44824,The total weight of the sword is 0.7 kg (1.54 lb).
44825,The width of the product is 43mm.
44826,The product is 43mm deep.
44827,The height of the product is 14.2 inches or 36.0 centimeters.
44828,The height of the product is 9.5 cm.
44829,The depth of the product is 9.5 cm.
44830,The depth of the product is 2 cm.
44831,The product has a width of 5.1 cm (2 inches) and a height of 9.3 cm (3.7 inches).
44832,The width of the product is 600mm or 23.6 inches.
44833,The height of the product is 23.6 inches.
44834,The depth of the product is 6 cm.
44835,The height of the product is 6 cm.
44836,The width of the product is 37CM.
44837,The width of the product is 2.83 inches.
44838,The depth of the product is 2.48 inches.
44839,The height of the product is 60 cm.
44840,The depth of the product is 33 inches.
44841,The product has a width of 21 inches.
44842,The voltage rating mentioned in the product illustration is 5V/1A.
44843,The product's item weight is not explicitly indicated in the image.
44844,The wattage of the product is not explicitly mentioned in the image.
44845,The Synology DS620slim has a height of 121 mm.
44846,The product's item weight is 24 lb.
44847,The weight range of the Sunley cricket bat is 800-850 grams.
44848,The depth of the product is 6.9 cm.
44849,The width of the product is 6.9 cm.
44850,The height of the product is 26 cm.
44851,The voltage rating of the product is 5V/2.1A (Max).
44852,The product is compatible with standard 86*86mm square case and European 60mm round case.
44853,The height of the product is 2 inches.
44854,The product's empty weight is 23 lbs.
44855,"The product is a clothing rack with three different colors: white, black, and gold."
44856,The product has a height of 130 cm.
44857,The product has a width of 130 cm.
44858,The volume of the product is 14 fluid ounces (414 mL).
44859,The wattage of the product in the product box is 500W.
44860,The product's item weight is 500W.
44861,The product has a height of 2.1 inches.
44862,The maximum weight recommendation in the image is 150 kg (330 lbs).
44863,The product has a height of 48 cm.
44864,The depth of the product is 48cm.
44865,The depth of the product is 50mm.
44866,The product has a height of 50mm.
44867,The height of the product is 4.5 inches.
44868,The width of the product is 16 cm.
44869,The height of the product is 198.5 cm (78.1 inches).
44870,The height of the product is 8.5 cm (3.375 inches).
44871,The depth of the product is 2 cm.
44872,The width of the product is 8.5 cm.
44873,"The product is a G12 LED bulb, which typically operates at a voltage of 12V."
44874,The wattage of the product is 20W.
44875,The height of the product is 34 cm (13.4 inches).
44876,"The product illustration mentions ""USB-C IN/OUT Fast Charge"" and ""10000mAh Power Bank."" The voltage rating of the product is not explicitly mentioned in the image. However, the product is designed to charge devices with USB-C connectors, which typically operate at a voltage of 5V. The 10000mAh capacity suggests that the power bank can provide a significant amount of power for charging devices."
44877,The height of the product is 4.8 cm.
44878,The depth of the product is 4.8 cm.
44879,The height of the product is 31 inches.
44880,The depth of the product is 43 cm.
44881,The product features a faster preheat with 1700 watt heating elements.
44882,The maximum weight recommendation is 330 lbs or 150 kg.
44883,The depth of the product is 60 cm.
44884,The width of the product is 60 cm.
44885,The depth of the product is 2.375 inches.
44886,The height of the product is 5.437 inches.
44887,The height of the product is 1.53 inches.
44888,The depth of the product is 0.91 inches.
44889,The maximum weight recommendation is 100 kg.
44890,The width of the product is 80cm (31.5 inches).
44891,The product has a height of 100 cm (39.4 inches).
44892,The depth of the product is 5 mm.
44893,The height of the product is 5 mm.
44894,The width of the product is 60 cm (23.6 inches).
44895,The height of the product is 28 cm (11 inches).
44896,The width of the product is 9 cm.
44897,The depth of the product is 30cm.
44898,The width of the product is 30cm.
44899,The height of the product in the image is 30 cm.
44900,The width of the product is 4 inches.
44901,The depth of the product is 2 inches.
44902,The product has a height of 1.9 inches.
44903,The depth of the product is 2.7 inches.
44904,The product's item weight is 15 pounds.
44905,The product is 44 inches tall.
44906,The depth of the product is 44 inches.
44907,The product is 44 inches wide.
44908,The width of the product is 50 cm (19.7 inches).
44909,The height of the product is 50 cm (19.7 inches).
44910,The product in the picture is a water bottle. The height of the product is 21.5 cm.
44911,The product has a width of 7.5 cm.
44912,The binoculars have a weight of 100 grams.
44913,The height of the product is 43 cm.
44914,The depth of the product is 18CM.
44915,The width of the product is 36 inches.
44916,The depth of the product is 36 inches.
44917,The width of the product is 3.7 inches.
44918,The product has a height of 9.3 inches.
44919,The height of the product is 58mm.
44920,The height of the product is 4.8 cm.
44921,The depth of the product is 5 cm / 2 inches.
44922,The height of the product is 8 cm or 3.2 inches.
44923,The depth of the product is 3 cm.
44924,The product has a width of 3 cm.
44925,The depth of the product is 19.8 cm (7.8 inches).
44926,The depth of the product is 15 cm (5.9 inches).
44927,The product has a height of 15CM/5.9 inches.
44928,The wattage of the product is 300W.
44929,The voltage rating of the product is 12-24V.
44930,The depth of the product is 66 cm.
44931,The product has a height of 37 cm.
44932,The product's item weight is 12 oz.
44933,The height of the product is 24 inches.
44934,The product's item weight is 1.5 lb.
44935,The product has a height of 10.5 cm.
44936,The depth of the product is 10.5 cm.
44937,The width of the product is 6.5 inches.
44938,The depth of the product is 6.5 inches.
44939,The product has a height of 9.1 inches.
44940,The product is a 6-foot (1.8-meter) audio cable with a 3.5mm male to 2 RCA male adapter. The wattage of the product cannot be determined from the image provided.
44941,The dumbbells in the image have a weight of 4 pounds (4 lb).
44942,The height of the product is 240 cm (94.5 inches).
44943,The height of the product is 60cm.
44944,The depth of the product is 60cm.
44945,The product in the picture is 950 mm tall.
44946,The maximum weight recommendation is 5-8 people.
44947,The depth of the product is 2.75 inches.
44948,The width of the product is 2.75 inches.
44949,The product has a height of 10 cm.
44950,"The product illustration mentions that the portable air conditioner has a voltage rating of 11,000 BTU and 6,000 DOE (Dollars per Hour Efficiency)."
44951,"The product has a power rating of 11,000 BTU."
44952,The height of the product is 4 cm.
44953,The width of the product is 8 cm.
44954,The depth of the product is 4 cm.
44955,The width of the product is 20 inches.
44956,The depth of the product is 20 inches.
44957,The width of the product is 23 cm or 9.10 inches.
44958,The maximum weight recommendation is 220 lbs.
44959,The product is not specified in terms of wattage.
44960,The voltage rating of the product is DC 5V.
44961,The product's item weight is not explicitly indicated in the image.
44962,The height of the product is 21 inches.
44963,The width of the product is 22.4 inches.
44964,The wattage of the product is 2.25W.
44965,The voltage rating of the product is DC 5V.
44966,The product has a height of 6.1 inches.
44967,The product has a height of 6.1 inches.
44968,The width of the product is 6.1 inches.
44969,The depth of the product is 7 cm (2.761 inches).
44970,The width of the product is 7cm (2.761 inches).
44971,The product has a height of 12 cm.
44972,The height of the product is 4 inches.
44973,The voltage rating of the product is 3.7V.
44974,The height of the product is 75mm.
44975,The product's item weight is not explicitly indicated in the image.
44976,"The height of the product is 20 cm, which is 7.9 inches."
44977,The width of the product is 30cm (11.8 inches).
44978,The width of the product is 7.28 inches or 18.5 cm.
44979,The height of the product is 15 cm.
44980,The width of the product is 10cm.
44981,The width of the product is 5cm (1.97 inches).
44982,The depth of the product is 3 cm (1.18 inches).
44983,The width of the product is 3 cm (1.18 inches).
44984,The depth of the product is 12mm.
44985,The depth of the product is 7.6 cm.
44986,The width of the product is 7.6 cm.
44987,The height of the product is 3.9 inches or 10.0 centimeters.
44988,The depth of the product is 3.9 inches or 10.0 centimeters.
44989,The maximum weight recommendation is 400 lbs.
44990,The product in the image has a width of 15 cm.
44991,The product has a height of 15 cm.
44992,The width of the product is 1.77 inches or 4.5 centimeters.
44993,"The voltage rating mentioned in the product illustration is 17.3"" UHD HDR IPS-level | 300Hz."
44994,The wattage of the product is not explicitly mentioned in the image.
44995,The product's item weight is 12 oz.
44996,The product's item weight is 20 pounds.
44997,The product has a height of 31.5 cm.
44998,The height of the product is 9.2/8.7mm.
44999,The width of the product is 2.65 meters.
45000,The width of the product is 18cm.
45001,The height of the product is 40 cm.
45002,The width of the product is 3.5 inches.
45003,The product is 8.66 inches tall.
45004,The width of the product is 8.66 inches or 22 centimeters.
45005,The product is 8.66 inches tall.
45006,The product's net weight is 16 ounces (453 grams).
45007,The product's item weight is 24 grams.
45008,The product's item weight is 9 oz (273.17 grams).
45009,The width of the product is 2 inches.
45010,The depth of the product is 55 cm.
45011,The height of the product is 81 cm.
45012,The product has a height of 7.4 inches (18.8 cm).
45013,The product has a depth of 1.18 inches (3 cm).
45014,The width of the product is 20 inches.
45015,The depth of the product is 20 inches.
45016,The height of the product is 20 inches.
45017,The depth of the product is approximately 6.8 cm.
45018,The height of the product is approximately 6.8 cm.
45019,The maximum weight recommendation is 399.16 kilograms.
45020,The height of the product is 7.9 inches.
45021,The depth of the product is 1.37 inches.
45022,The height of the product is 12 cm.
45023,The width of the product is 10.5 cm.
45024,The depth of the product is 222mm (8.74 inches).
45025,The width of the product is 222mm.
45026,The product's item weight is 0.35 oz or 10g.
45027,The width of the product is 36mm (1.42 inches).
45028,The width of the product is 4.5 cm.
45029,The width of the product is 43 cm (16.93 inches).
45030,The product has a height of 30 cm.
45031,The width of the product is 17 cm.
45032,The depth of the product is 36 cm.
45033,The width of the product is 18.08 inches or 46 cm.
45034,The depth of the product is 18.08 inches or 46 cm.
45035,The maximum weight recommendation is 220 lbs.
45036,The width of the product is 2.83 inches.
45037,The voltage rating of the product is 70W G9 LED (70 Watt Equivalent).
45038,The wattage of the product is 7W.
45039,The product's item weight is 8 oz.
45040,The height of the product in the image is 21.5 cm.
45041,The width of the product is 21.5 cm.
45042,The depth of the product is 3.6 cm.
45043,The width of the product is 6.6 cm.
45044,The product is 92 cm tall.
45045,The height of the product is 45 cm.
45046,The width of the product is 8 inches.
45047,The depth of the product is 0.24 inches.
45048,The product's item weight is 27 oz.
45049,The width of the product is 5.3 inches.
45050,The depth of the product is 5.3 inches.
45051,The depth of the product is 4.7 inches or 12.0 centimeters.
45052,The product is 2.0 inches tall.
45053,The depth of the product is 3 inches.
45054,The width of the product is 2.15 inches.
45055,The width of the product is 7cm (2.75 inches).
45056,The depth of the product is 7 cm (2.75 inches).
45057,The height of the product is 63 cm.
45058,The width of the product is 63 cm.
45059,The height of the product is 21.5 inches.
45060,The depth of the product is 50 cm.
45061,The width of the product is 3.15 inches or 8 cm.
45062,"The product in the picture is a black sculpture of a hand giving the middle finger. The dimensions of the sculpture are as follows:

- Height: 7.87 inches (20 cm)
- Width: 3.15 inches (8 cm)
- Depth: 3.54 inches (9 cm)

The sculpture is approximately 7.87 inches tall and 3.15 inches wide."
45063,The height of the product is 34 cm.
45064,The width of the product is 5cm.
45065,The depth of the product is 5cm.
45066,The product in the picture is a wooden ring with a diameter of 5 cm.
45067,The product has a height of 6.37 inches (16.20 cm).
45068,The depth of the product is 6.37 inches (16.20 cm).
45069,The width of the product is 90 cm.
45070,The depth of the product is 1.77 inches (4.5 cm).
45071,The width of the product is 2.75 inches (7 cm).
45072,The width of the product is 25mm (0.98 inches).
45073,"The depth of the product is 25mm, which is approximately 0.98 inches."
45074,The width of the product is 34cm.
45075,The depth of the product is 34cm.
45076,The depth of the product is 10 cm.
45077,The width of the product is 10 cm.
45078,The height of the product is 18 cm.
45079,The width of the product is 7.5 inches.
45080,The depth of the product is 1 inch.
45081,"To determine the volume of the Coleman Insect Treatment Gear & Clothing, we need to know the dimensions of the can. Since the dimensions are not provided, we can assume that the can is cylindrical and calculate the volume using the formula:

\[ \text{Volume} = \pi r^2 h \]

where:
- \( r \) is the radius of the can,
- \( h \) is the height of the can.

Since the can is blue and has a blue cap, we can assume that the can is cylindrical and the dimensions are visible. The can is 6 ounces (170 grams) in weight, which is approximately 6 cubic inches (170 grams * 0.00635 cubic inches/gram).

To find the volume, we can use the formula for the volume of a cylinder:

\[ \text{Volume} = \pi r^2 h \]

We need to find the radius \( r \) and the height \( h \). Since the can is cylindrical, we can assume that the radius is the same as the height, which is 6 inches (since the can is 6 ounces in weight).

\[ \text{Volume} = \pi (6)^2 (6) \]
\[ \text{Volume} = \pi (36) (6) \]
\[ \text{Volume} = 216\pi \]

Using \( \pi \approx 3.14 \):

\[ \text{Volume} \approx 216 \times 3.14 \]
\[ \text{Volume} \approx 678.24 \]

Therefore, the volume of the Coleman Insect Treatment Gear & Clothing is approximately 678.24 cubic inches."
45082,The maximum weight recommendation is 154 lbs.
45083,The width of the product is 25cm.
45084,The depth of the product is 3.6cm.
45085,The product has a height of 9 cm.
45086,"The depth of the product is 10 cm, which is 3.93 inches."
45087,The width of the product is 110mm.
45088,The product has a height of 129mm.
45089,The depth of the product is 129mm.
45090,The height of the product is 4 inches.
45091,The product's item weight is not explicitly indicated in the image.
45092,The height of the product is 15cm (5.91 inches).
45093,The height of the product is 58 cm.
45094,The voltage rating of the product is 12V.
45095,The width of the product is 44 cm.
45096,The width of the product is 4.3 inches or 110 millimeters.
45097,The product has a height of 4.3 inches or 110 millimeters.
45098,The height of the product is 37.75 inches.
45099,The height of the product is 16.5 inches.
45100,The maximum weight recommendation is 399.16 kilograms.
45101,The item weight is 28.0 pounds.
45102,The maximum weight recommendation is 220 lbs.
45103,The height of the product is 240 cm.
45104,"The wattage of the product is not explicitly stated in the image. However, the CRI (Color Rendering Index) rating of 85+ suggests that the product is designed to produce a wide range of colors accurately. This rating is typically associated with high-quality light sources, such as LED bulbs. To determine the exact wattage, you would need to look for a label or a rating on the product itself."
45105,The voltage rating of the product is 12V.
45106,The width of the product is 13 cm.
45107,The depth of the product is 13 cm.
45108,The width of the product is 11.5 cm or 4.5 inches.
45109,The width of the product is 60 inches.
45110,The depth of the product is 4.8 cm or 1.8 inches.
45111,The height of the product is 15.2 cm or 6 inches.
45112,The width of the product is 8 cm (3.15 inches).
45113,The depth of the product is 2 cm (0.79 inches).
45114,The maximum weight recommendation is not explicitly stated in the image.
45115,"The depth of the product is 6 cm, which is equivalent to 2.36 inches."
45116,The width of the product is 6 cm or 2.36 inches.
45117,The height of the product is 6 cm or 2.36 inches.
45118,The voltage rating of the product is 1800W.
45119,The wattage of the product is 1800W.
45120,The width of the product is 12.5 cm.
45121,The depth of the product is 3.5 cm.
45122,The height of the product is 70 cm.
45123,The width of the product is 70 cm.
45124,The depth of the product is 70 cm.
45125,The height of the product is 95 cm.
45126,The depth of the product is 18.5 inches.
45127,The width of the product is 18.5 inches.
45128,The product is 18.5 inches tall.
45129,The height of the product is 15.4 inches or 39 cm.
45130,The depth of the product is 15.9 inches or 40.5 centimeters.
45131,The height of the product is 36.5 cm.
45132,The height of the product is 3.54 inches.
45133,The depth of the product is 3.54 inches.
45134,The product is 114x229 mm in height.
45135,The width of the product is 13.6 cm or 5.35 inches.
45136,The depth of the product is 2 cm (0.79 inches).
45137,The height of the product is 8.0 inches.
45138,The height of the product is 6 cm.
45139,The product's item weight is 454 grams.
45140,"The product is a laptop, not a power source. Therefore, there is no wattage information provided for this product."
45141,The voltage rating mentioned in the product illustration is 5200 MHz.
45142,The depth of the product is 6.75 inches.
45143,The width of the product is 6.75 inches.
45144,The product has a height of 91 cm (35.8 inches).
45145,The width of the product is 10.5 cm.
45146,The height of the product is 6.6 inches or 17 cm.
45147,The depth of the product is 3.9 inches or 10 centimeters.
45148,The width of the product is 3.9 inches or 10 centimeters.
45149,The width of the product is 20mm.
45150,The height of the product is 25mm.
45151,The depth of the product is 3 inches.
45152,The width of the product is 3 inches.
45153,The product has a height of 60 cm.
45154,The product has a height of 24.2 inches.
45155,"The product illustration does not provide specific voltage ratings. However, it does mention that the product is compatible with 110V and 220V power sources."
45156,The wattage of the product is 1500 watts.
45157,The height of the product is 63 cm (24.8 inches).
45158,"The product is a reclining chair. The height of the chair can be determined by measuring the distance from the top of the seat to the ground. In this case, the height is approximately 67 cm."
45159,The depth of the product is 3.9 inches or 10 centimeters.
45160,The product has a height of 18 cm (7 inches).
45161,The width of the product is 8.5 cm.
45162,The depth of the product is 8.5 cm.
45163,The height of the product is 24.5 cm.
45164,The weight of the bath bomb is 25 oz (780 g).
45165,The height of the product is 6.69 inches or 17 centimeters.
45166,The width of the product is 6.69 inches or 17 centimeters.
45167,The height of the product is 20.08 inches.
45168,The height of the product is 41.5mm.
45169,The depth of the product is 31.6 mm.
45170,The depth of the product is 27mm.
45171,The width of the product is 27mm.
45172,The product has a height of 27mm.
45173,The product image does not provide a specific weight for the EnviroCare Technologies Micro Filtration Vacuum Bags.
45174,The height of the product is 10.5 cm.
45175,The depth of the product is 10.5 cm.
45176,The width of the product is 50CM.
