index,generated_output
68924,The product has a height of 39 cm.
68925,The height of the product is 46 mm.
68926,The width of the product is 33-47 inches (85-120 cm).
68927,The depth of the product is 33-47 inches (85-120 cm).
68928,The height of the product is 140 mm.
68929,The depth of the product is 6 cm.
68930,The height of the product is 9 cm.
68931,The width of the product is 6 cm.
68932,The height of the product is 300 cm.
68933,The height of the product is 8.7 inches.
68934,The height of the product is 4.69 inches.
68935,The width of the product is 100 cm (39.4 inches).
68936,The product's item weight is 7.7 lbs.
68937,The depth of the product is 4 inches.
68938,The width of the product is 4 inches.
68939,The voltage rating of the product is 1.2v.
68940,The width of the product is 19 cm.
68941,The volume of the product is 178 mL.
68942,"The width of the product is 6.25""."
68943,The height of the product is 12 inches.
68944,The depth of the product is 12 inches.
68945,The depth of the product is 7.8 inches or 20 cm.
68946,The width of the product is 10.2 inches or 26 cm.
68947,The product's item weight is 9 oz (253g).
68948,The width of the product is 15 cm.
68949,The depth of the product is 15 cm.
68950,The product has a power output of 700 watts.
68951,The depth of the product is 17CM.
68952,The product's item weight is not explicitly indicated in the image.
68953,The product has a height of 78MM.
68954,The height of the product is 10.5 cm.
68955,The width of the product is 10.5 cm.
68956,The depth of the product is 10.5 cm.
68957,The height of the product is 18.5 inches.
68958,The depth of the product is 1.5 cm (0.59 inches).
68959,The width of the product is 2.1 cm (0.83 inches).
68960,The height of the product in the image is 6.3 inches.
68961,The width of the product is 6 inches.
68962,The product's item weight is 2 oz.
68963,The product's item weight is 1.4 oz (40g).
68964,The product has a height of 14.8 cm.
68965,The product is 90cm wide and 135cm tall.
68966,The product has a width of 90 cm.
68967,The depth of the product is 17.5 inches.
68968,The height of the product is 18 inches.
68969,The product's item weight is 12 servings per container.
68970,The width of the product is 36 inches.
68971,The product's item weight is 6 oz (170g).
68972,The height of the product is 1.6 inches.
68973,The depth of the product is 1.5 inches.
68974,The product's item weight is 9.8 ounces (280 grams).
68975,The width of the product is 6.0 inches or 15.3 centimeters.
68976,The height of the product is 4.9 inches or 12.5 cm.
68977,The width of the product is 12.5 cm.
68978,The height of the product is 29 cm.
68979,The width of the product is 55 cm (21.6 inches).
68980,The height of the product is 100 cm (39.3 inches).
68981,The depth of the product is 20cm.
68982,The voltage rating of the product is 1000W.
68983,The image does not provide a label indicating the product's item weight.
68984,The wattage of the product is 1000W.
68985,The height of the product is 14 inches.
68986,The height of the product is 15 cm.
68987,The depth of the product is 15cm.
68988,The width of the product is 12.7 cm (5.0 inches).
68989,The depth of the product is 0.2 inches or 0.6 centimeters.
68990,The product has a height of 6.3 inches (16 cm).
68991,The depth of the product is 54 inches.
68992,"The product has the following dimensions:

- Top row: 7 cm (height of the phone)
- Middle row: 2.5 cm (height of the wooden shelf)
- Bottom row: 3 cm (height of the wooden shelf)

So, the total height of the product is 7 cm + 2.5 cm + 3 cm = 12.5 cm."
68993,The depth of the product is 150cm.
68994,The product is 26cm deep.
68995,The height of the product is 40 cm.
68996,The width of the product is 6.69 inches.
68997,The depth of the product is 6.69 inches (17.00 cm).
68998,The product is 6.5 inches tall.
68999,The depth of the product is 3.8 inches.
69000,The width of the product is 6.29 inches or 16 centimeters.
69001,The depth of the product is 6.29 inches or 16 cm.
69002,The depth of the product is 47.44 mm.
69003,The product has a height of 54 cm.
69004,The voltage rating of the product is 220V.
69005,The maximum weight recommendation in the image is 200 lbs.
69006,The height of the product is 10 inches.
69007,The depth of the product is 10 inches.
69008,The depth of the product is 9 cm (3.5 inches).
69009,The depth of the product is 6.8 cm.
69010,The width of the product is 6.8 cm.
69011,The product has a height of 2.2 inches.
69012,The height of the product is 33 cm.
69013,The product has a height of 40.5 cm.
69014,The width of the product is 10 inches.
69015,The depth of the product is 37 inches.
69016,"The depth of the product is 7 cm, which is 2.8 inches."
69017,The height of the product in the diagram is 50 cm.
69018,The width of the product is 38mm (1.5 inches).
69019,"The depth of the product is 38mm, which is approximately 1.5 inches."
69020,The voltage rating of the product is 2.5V.
69021,The height of the product is 20 inches.
69022,The maximum weight recommendation for the hammock is 200 kg.
69023,The height of the product is 390mm.
69024,The product is 6 feet tall.
69025,The depth of the product is 2.6 feet or 80 centimeters.
69026,The product's item weight is 14 ounces (400 grams).
69027,The product is 88 inches tall.
69028,The depth of the product is 223 cm.
69029,The width of the product is 88 inches.
69030,The width of the product is 11.5 cm (4.5 inches).
69031,The depth of the product is 19cm or 7.4 inches.
69032,The height of the product is 19cm (7.4 inches).
69033,The product has a height of 18 inches.
69034,"The product is a G4 LED bulb, which typically has a power rating of 3W."
69035,The voltage rating of the product is 12V.
69036,The depth of the product is 4mm.
69037,The width of the product is 300mm.
69038,The depth of the product is 17 cm.
69039,The height of the product is 17 cm.
69040,The height of the product is 6.5 cm.
69041,The depth of the product is 6.5 cm.
69042,The width of the product is 33.5 cm.
69043,The height of the product is 60 cm.
69044,The product is 39 cm long.
69045,The product is 39 cm (15.35 inches) long.
69046,The product's item weight is 260W.
69047,The wattage of the product is 260W.
69048,The depth of the product is 80 cm.
69049,The height of the product is 24 inches.
69050,The width of the product is 36 inches.
69051,The width of the product is 10cm (3.9 inches).
69052,The depth of the product is 16mm.
69053,The width of the product is 16mm.
69054,The depth of the product is 8.5 inches.
69055,The width of the product is 8.5 inches.
69056,The product is 8.5 inches tall.
69057,The width of the product is 8 cm (3.15 inches).
69058,The depth of the product is 8 cm (3.15 inches).
69059,The product has a height of 10 cm.
69060,The voltage rating of the product is 1500W.
69061,The wattage of the product is 1500W.
69062,The product has a height of 31.50 inches (80 cm).
69063,The product is 150 cm tall.
69064,The width of the product is 26 cm.
69065,"The recommended daily dosage for Flexermina is as follows:

- For dogs weighing less than 50 pounds (S-M):
  - One 6-ounce Flexermina pump = 94 pumps
  - One bottle of Flexermina capsules = 90 capsules

- For dogs weighing more than 50 pounds (L-XL):
  - One 6-ounce Flexermina pump = 148 pumps
  - One bottle of Flexermina capsules = 180 capsules

The product's item weight is not explicitly indicated in the image."
69066,The depth of the product is 15CM.
69067,The width of the product is 11CM.
69068,The product has a height of 1.57 inches (4 cm).
69069,The product has a width of 16 inches.
69070,The height of the product is 9 cm.
69071,The product is 274cm tall.
69072,The height of the product is 17 inches.
69073,The voltage rating of the product is DC24V.
69074,The wattage of the product is 9W.
69075,"The width of the product is 11-1/2""."
69076,The width of the product in the image is 4 inches.
69077,The depth of the product in the image is 4 inches.
69078,"The depth of the product is 4.6 cm, which is approximately 1.81 inches."
69079,"The height of the product is 15.5 cm, which is approximately 6.10 inches."
69080,The height of the product is 7.5 cm.
69081,The voltage rating of the product is 18V.
69082,The product has a height of 1800 mm.
69083,"The voltage rating of the product is not explicitly mentioned in the image. However, the product is labeled as a ""METABO HPT KIT,"" which suggests that it is a power tool kit. Typically, power tool kits include various components such as batteries, chargers, and accessories. The voltage rating of the product would be the voltage required to power the specific components included in the kit."
69084,"The product is a Metabo HPT kit, which includes a 7-1/4-in 24-tooth framing blade. The wattage of the product is not explicitly mentioned in the image."
69085,The voltage rating of the product is 3200 lumens.
69086,The depth of the product is 2 inches.
69087,The width of the product is 10.75 inches.
69088,The width of the product is 35 cm (13.8 inches).
69089,The height of the product is 9.5 cm.
69090,The height of the product is 12.6 inches or 32 centimeters.
69091,The product has a width of 64.7mm.
69092,The depth of the product is 7.5 cm (3 inches).
69093,The depth of the product is 1.77 inches.
69094,The width of the product is 5.70 inches.
69095,The width of the product is approximately 21 cm.
69096,The product has a height of approximately 21 cm.
69097,The depth of the product is approximately 21 cm.
69098,The depth of the product is 30CM.
69099,The width of the product is 70CM.
69100,The product's item weight is 14 oz (381 g).
69101,The product has a voltage rating of 800W.
69102,The product has a power output of 800W.
69103,The item weight is 11.39 kg (25 lb).
69104,The height of the product is 6 cm.
69105,The width of the product is 6 cm.
69106,The depth of the product is 6 cm.
69107,The product's item weight is not explicitly indicated in the image.
69108,The width of the product is 14 cm.
69109,The height of the product is 13 cm.
69110,The height of the product is 15 cm.
69111,The width of the product is 9.8 inches.
69112,The depth of the product is 0.2 inches.
69113,The height of the product is 15 cm.
69114,The depth of the product is 125cm (49 inches).
69115,The width of the product is 125 cm (49 inches).
69116,The depth of the product is 3.73 inches or 9.5 centimeters.
69117,The height of the product is 3.73 inches or 9.5 centimeters.
69118,The width of the product is 59 cm.
69119,The depth of the product is 129 cm.
69120,The product has a height of 58 cm.
69121,The voltage rating of the product is 110V.
69122,The depth of the product is 16.53 inches.
69123,The height of the product is 16.53 inches.
69124,"The depth of the product is 9 cm, which is approximately 3.5 inches."
69125,The product has a height of 9 cm (3.5 inches).
69126,The height of the product is 32.5 cm.
69127,The width of the product is 18.5 cm.
69128,The depth of the product is 10.24 inches.
69129,The depth of the product is 30mm.
69130,The height of the product is 20 cm.
69131,The depth of the product is 20CM.
69132,The height of the product is 18 cm (7.08 inches).
69133,The depth of the product is 9 cm (3.54 inches).
69134,The width of the product is 13 inches.
69135,The width of the product is 40cm.
69136,The height of the product is 5 cm.
69137,The product has a height of 2.75 inches (7 cm).
69138,The depth of the product is 2.75 inches or 7 cm.
69139,The width of the product is 8 inches.
69140,The depth of the product is 8 inches.
69141,"The depth of the product is 8.5 cm, which is approximately 3.35 inches."
69142,The product has a height of 44 cm.
69143,The width of the product is 29cm.
69144,The depth of the product is 29cm.
69145,The product's item weight is 120 grams.
69146,The depth of the product is 6cm/2.36in.
69147,The width of the product is 6cm or 2.36 inches.
69148,The product's item weight is 16 oz (1 lb).
69149,The product's item weight is 3.9 ounces (108 grams).
69150,The product's item weight is 10.10 oz (288g).
69151,The width of the product is 3.8 cm.
69152,The product has a height of 8.1 inches.
69153,The depth of the product is 5.7 inches.
69154,The width of the product is 1-3/8 inches.
69155,"The product is a USB cable, not a power source. Therefore, there is no wattage information provided for this product."
69156,The width of the product is 14 cm.
69157,The product's item weight is 18 grams (19 oz).
69158,The depth of the product is 11.7 inches or 30 cm.
69159,The depth of the product is 86 cm.
69160,The height of the product is 86 cm.
69161,The height of the product is 12 cm.
69162,The depth of the product is 10.7 cm.
69163,The height of the product is 16 inches.
69164,The product has a height of 3.45 inches.
69165,The product has a depth of 88mm (3.45 inches).
69166,The width of the product is 88mm.
69167,"The depth of the product is 3.5 cm, which is approximately 1.37 inches."
69168,The product has a height of 3.5 cm (1.37 inches).
69169,The width of the product is 3.5 cm (1.37 inches).
69170,The product's item weight is 426 grams.
69171,The depth of the product is 23 inches.
69172,The depth of the product is 52 cm.
69173,The height of the product is 60 cm.
69174,The width of the product is 52 cm.
69175,The product's item weight is not explicitly indicated in the image.
69176,The width of the product is 66.8 cm.
69177,The depth of the product is 66.8 cm.
69178,The depth of the product is 25 cm.
69179,The width of the product is 25 cm.
69180,The height of the product is 25 cm.
69181,The depth of the product is 8 cm.
69182,The height of the product is 18 inches.
69183,The width of the product is 24 inches.
69184,The depth of the product is 24 inches (610 mm).
69185,The product has a height of 24 inches.
69186,The product has a height of 147 cm.
69187,The product's item weight is 28 oz (1 lb 12 oz) or 794g.
69188,The width of the product is 44 cm.
69189,The voltage rating of the product is 115 volts.
69190,"The product's item weight is 18,000 BTUs."
69191,"The wattage of the product is 18,000 BTUs."
69192,"The product size is as follows:

- Top left: 1.5 inches (3.9 cm)
- Top right: 1.5 inches (3.9 cm)
- Bottom left: 1.3 inches (3.3 cm)
- Bottom right: 1.3 inches (3.3 cm)"
69193,The height of the product is 3.7 inches.
69194,The depth of the product is 6.29 inches or 16 cm.
69195,The width of the product is 6.29 inches or 16 centimeters.
69196,The depth of the product is 98 cm.
69197,The depth of the product is 0.45 mm.
69198,The width of the product is 54 mm.
69199,"The product illustration mentions ""Lanyard Design"" and ""Place Desktop,"" but it does not provide specific voltage ratings. To determine the voltage rating, we would need to look for any markings or labels on the product that indicate the voltage it is rated for."
69200,"The depth of the product is 16 cm, which is approximately 6.29 inches."
69201,The product's item weight is 70g.
69202,The product has a height of 1.2 inches.
69203,The depth of the product is 90 mm.
69204,The width of the product is 16 cm or 6.3 inches.
69205,"The depth of the product is 13 cm, which is approximately 5.1 inches."
69206,The height of the product is 30cm.
69207,The width of the product is 32 cm.
69208,The depth of the product is 45 cm.
69209,The depth of the product is 12.2 inches or 31.0 centimeters.
69210,The height of the product is 4 inches.
69211,The width of the product is 3 inches.
69212,The depth of the product is 3 inches.
69213,"To determine the volume of the Goya Tamarindo Nectar can, we need to consider the dimensions of the can and any visible dimensions on the label.

1. **Width and Depth**: The can is cylindrical, and the visible dimensions are the width and depth. The width is approximately 3.5 inches, and the depth is approximately 2.5 inches.

2. **Height**: The height of the can is not explicitly given, but we can estimate it based on the dimensions of the can. The can appears to be slightly taller than it is wide and deep, so we can estimate the height to be around 3 inches.

3. **Volume Calculation**: The volume of a cylinder is calculated using the formula:
   \[
   \text{Volume} = \pi r^2 h
   \]
   where \( r \) is the radius and \( h \) is the height of the cylinder.

   - The radius \( r \) can be calculated as:
     \[
     r = \frac{\text{Width}}{2} = \frac{3.5}{2} = 1.75 \text{ inches}
     \]
   - The height \( h \) is 3 inches.

   Plugging these values into the formula gives:
   \[
   \text{Volume} = \pi (1.75)^2 \times 3 \approx 11.14 \text{ cubic inches}
   \]

Therefore, the volume of the Goya Tamarindo Nectar can is approximately 11.14 cubic inches."
69214,The height of the product is 14 cm.
69215,The width of the product is 4.33 inches or 110 millimeters.
69216,The height of the product is 4.33 inches or 110 millimeters.
69217,"The product is a rectangular box with dimensions that are not explicitly given. However, we can infer the volume based on the visible dimensions.

The visible dimensions of the box are:
- Width: 10 cm
- Depth: 10 cm
- Height: 10 cm

To calculate the volume, we can use the formula for the volume of a rectangular prism:
\[ \text{Volume} = \text{Width} \times \text{Depth} \times \text{Height} \]

Plugging in the given dimensions:
\[ \text{Volume} = 10 \, \text{cm} \times 10 \, \text{cm} \times 10 \, \text{cm} \]
\[ \text{Volume} = 1000 \, \text{cm}^3 \]

Therefore, the volume of the product is 1000 cubic centimeters (cm³)."
69218,The width of the product is 52 cm.
69219,The width of the product is 230cm (91 inches).
69220,The depth of the product is 23 cm (9.0 inches).
69221,The height of the product is 18 cm.
69222,The product's item weight is 140 grams.
69223,The height of the product is 4.02 inches.
69224,The depth of the product is 38 cm (15 inches).
69225,The width of the product is 38 cm (15 inches).
69226,"The height of the product is 1.5 inches, which is 3.8 cm."
69227,The product has a height of 7 inches.
69228,The product has a height of 3.42 inches.
69229,The product's item weight is 10.5 oz.
69230,The product has a depth of 28mm (1.1 inches).
69231,The depth of the product is 5 inches.
69232,The width of the product is 5 inches.
69233,The product has a height of 170mm.
69234,The product's item weight is 1.57 pounds (774 grams).
69235,The width of the product is 14 cm.
69236,The depth of the product is 0.40 meters.
69237,The height of the product is 0.40 meters.
69238,The height of the product is 30cm.
69239,The product has a height of 10 cm.
69240,The depth of the product is 17.5 cm.
69241,The width of the product is 36.5 cm.
69242,The product is 5 inches tall.
69243,"The product is a 5"" x 7"" card with a matching ARTvelope."
69244,The width of the product is 7.08 inches or 18 centimeters.
69245,The depth of the product is 7.08 inches (18 cm).
69246,The product has a height of 1.8 inches or 4.5 centimeters.
69247,The depth of the product is 1.8 inches or 4.5 centimeters.
69248,The depth of the product is 108mm.
69249,The width of the product is 60MM.
69250,The depth of the product is 2 cm.
69251,"The bottle is a cylindrical shape with a visible width of 3 inches (7.62 cm) and a depth of 2 inches (5.08 cm). The height of the bottle is not explicitly given, but we can infer it from the visible dimensions.

To determine the volume of the bottle, we can use the formula for the volume of a cylinder:

\[ \text{Volume} = \pi r^2 h \]

where \( r \) is the radius of the base of the cylinder (half the width), and \( h \) is the height of the cylinder.

Given:
- Width (w) = 3 inches (7.62 cm)
- Depth (d) = 2 inches (5.08 cm)

First, we need to find the radius \( r \):

\[ r = \frac{w}{2} = \frac{7.62}{2} = 3.81 \text{ inches (9.64 cm)} \]

Now, we can calculate the volume:

\[ \text{Volume} = \pi r^2 h = \pi (3.81)^2 (2) \]

\[ \text{Volume} = \pi (14.6041) (2) \]

\[ \text{Volume} = 29.2082 \text{ cubic inches (479.99 mL)} \]

Therefore, the volume of the bottle is approximately 29.21 cubic inches (479.99 mL)."
69252,The product's item weight is not explicitly indicated in the image.
69253,The height of the product is 7 cm.
69254,The depth of the product is 4.5 cm.
69255,The width of the product is 26cm.
69256,The product's item weight is 2 lbs.
69257,The height of the product is 8.2 cm.
69258,The depth of the product is 8.2cm.
69259,The width of the product is 8.2 cm.
69260,The wattage of the product is 1000 watts.
69261,The width of the product is 14cm.
69262,The height of the product is 14 cm.
69263,The depth of the product is 14 cm.
69264,The product has a height of 39 cm.
69265,The width of the product is 17.5 inches.
69266,The depth of the product is 17.7 inches.
69267,The width of the product is 57.3 inches.
69268,The depth of the product is 10 inches.
69269,The width of the product is 8 inches.
69270,The maximum weight recommendation is 800 lbs.
69271,The product has a height of 15 cm (5.9 inches).
69272,The depth of the product is 16 cm / 6.3 inches.
69273,The product has a working voltage of 24V and a power output of 40W.
69274,The working voltage of the product is 24V.
69275,The product's item weight is not explicitly indicated in the image.
69276,The width of the product is 90mm.
69277,The width of the product is 90cm.
69278,The height of the product is 25 cm.
69279,The product's item weight is 5 pounds (2.27 kg).
69280,The width of the product is 14 cm or 5.51 inches.
69281,The voltage rating of the product is 1200 Watts.
69282,The wattage of the product is 1200 watts.
69283,The depth of the product is 10.0 cm.
69284,The width of the product is 30cm.
69285,The height of the product is 7.1 inches.
69286,The depth of the product is 5.7 inches.
69287,"The product is a Makita XOC01T 18V LXT Lithium-Ion Cordless Kit. The wattage of the product is not explicitly stated in the image. However, the image mentions that the product includes a Cut-Out Tool (XOC012), a Rapid Optimum Charger (DC18RC), and a 14"" Contractor Tool Bag (631253-8). The image does not provide information on the wattage of the charger or the tool bag."
69288,The voltage rating of the product is 18V.
69289,The width of the product is 59.99 cm.
69290,The height of the product is 11.56 inches.
69291,The product is 118.2 cm tall.
69292,The wattage of the product is 1700W.
69293,The product's item weight is not explicitly indicated in the image.
69294,"To determine the volume of the product, we need to consider the dimensions of the can and the volume of the liquid inside the can.

1. **Width and Depth**: The width of the can is 15 inches (38 cm), and the depth is 10 inches (25 cm).
2. **Height**: The height of the can is not explicitly given, but we can infer it from the dimensions of the can.

Given the dimensions:
- Width = 15 inches
- Depth = 10 inches
- Height = 10 inches

The volume of a rectangular prism (which is the shape of the can) can be calculated using the formula:
\[ \text{Volume} = \text{Width} \times \text{Depth} \times \text{Height} \]

\[ \text{Volume} = 15 \, \text{inches} \times 10 \, \text{inches} \times 10 \, \text{inches} \]

\[ \text{Volume} = 1500 \, \text{cubic inches} \]

Therefore, the volume of the product is 1500 cubic inches."
69295,The product's item weight is 15 fl oz (443 mL).
69296,The depth of the product is 3.9 inches.
69297,The width of the product is 3.9 inches.
69298,The height of the product is 41 cm (16.1 inches).
69299,The depth of the product is 4 cm (1.6 inches).
69300,The product has a height of 38.5 cm.
69301,The width of the product is 22.6 cm.
69302,The height of the product is 2.55 inches or 6.5 centimeters.
69303,The depth of the product is 2.3 inches or 6.5 centimeters.
69304,The product has a height of 82 inches.
69305,The voltage rating of the product is 12V DC.
69306,The wattage of the product is 0.26A.
69307,The depth of the product is 4.7 inches.
69308,The width of the product is 29.5 cm (11.6 inches).
69309,The width of the volleyball is 20 cm (7.9 inches).
69310,The depth of the product is 5.9 inches.
69311,The depth of the product is 15.3 cm or 6.0 inches.
69312,The product has a height of 21 cm (8.4 inches).
69313,The depth of the product is 21cm / 8.4inch.
69314,The product's item weight is not explicitly indicated in the image.
69315,The width of the product is 9.61 inches.
69316,The depth of the product is 9.61 inches.
69317,The maximum weight recommendation for the skateboard is up to 330 lbs.
69318,The product's item weight is not explicitly indicated in the image.
69319,The product's item weight is 8.8 oz (250g).
69320,The product's item weight is not explicitly indicated in the image.
69321,The binoculars have a weight of 182mm (7.1 inches) in length.
69322,The product is 25.2 cm tall.
69323,The height of the product is 90 mm.
69324,The depth of the product is 7.5 cm.
69325,The height of the product is 24 cm.
69326,The width of the product is 6 inches.
69327,The height of the product is approximately 6 inches.
69328,The depth of the product is approximately 6 inches.
69329,The width of the product is 37.5 inches.
69330,The depth of the product is 2.5 inches.
69331,The width of the product is 6 inches.
69332,The depth of the product is 17 cm.
69333,The height of the product is 17 cm.
69334,The height of the product is 67 cm.
69335,The product's item weight is 7 ounces (198g).
69336,The width of the product is 14.5 inches.
69337,The product has a height of 20 inches.
69338,The maximum weight recommendation is 35 pounds.
69339,The product's item weight is 40 grams.
69340,The height of the product is 29.5 cm (11.6 inches).
69341,The height of the product is 150 feet.
69342,The width of the product is 12 inches.
69343,The depth of the product is 150 feet.
69344,"The width of the product is 28 cm, which is approximately 11 inches."
69345,"The depth of the product is 28 cm, which is approximately 11 inches."
69346,The product is 28 cm (about 11 inches) tall.
69347,The product is 34.5 cm tall.
69348,The product has a width of 2.6 inches.
69349,The depth of the product is 23 mm.
69350,The product has a width of 4.2 cm.
69351,The depth of the product is 8.8 inches.
69352,The product is 8.8 inches tall.
69353,The depth of the product is 30.7 inches.
69354,The product has a width of 32.7 inches.
69355,The width of the product is 21.5 inches.
69356,The product is a 12-inch canvas painting of a rocket.
69357,The width of the product is 12 inches.
69358,"The product dimensions are as follows:

- Height: 8.9 inches
- Width: 7.9 inches
- Depth: 0.2 inches"
69359,The depth of the product is 8 cm.
69360,The height of the product is 8 cm.
69361,The depth of the product is 4 inches.
69362,The height of the product is 4 inches.
69363,The width of the product is 4 inches.
69364,The width of the product is 36cm.
69365,The height of the product is 5.7 inches (14.5 cm).
69366,The product is 120 cm tall.
69370,The width of the product is 180cm or 70.8 inches.
69371,The height of the product is 75 cm (29.5 inches).
69372,The height of the product is 2 inches.
69373,The maximum weight recommendation for the treadmill is 240 pounds.
69374,The width of the product is 43 cm.
69375,The depth of the product is 43 cm.
69376,The height of the product is 43 cm.
69377,"The product illustration mentions the capacity of the power bank as 10000mAh. This indicates that the power bank has a capacity of 10,000mAh."
69378,The product's item weight is 10.0 grams.
69379,The depth of the product is 4.1 inches or 10.5 cm.
69380,The product has a height of 4.6 inches (11.8 cm).
69381,The width of the product is 50cm.
69382,The height of the product is 60cm.
69383,The width of the product is 28 cm (11.0 inches).
69384,The product has a height of 28 cm (11.0 inches).
69385,The product's item weight is 8 kg.
69386,The product has a height of 33mm (1.3 inches).
69387,The depth of the product is 35cm/13.77in.
69388,The height of the product is 28.5 cm.
69389,The depth of the product is 12.2 cm.
69390,The depth of the product is 24 cm (9.4 inches).
69391,The height of the product is 28 cm (11 inches).
69392,The width of the product is 14.8 cm (5.83 inches).
69393,The product's item weight is 14.75 oz (418g).
69394,The depth of the product is 36.6 inches or 93 centimeters.
69395,The product has a height of 61 cm (24 inches).
69396,The height of the product is 12 cm.
69397,The product has a height of 14 cm.
69398,The depth of the product is 14 cm.
69399,The product has a width of 14 cm.
69400,The depth of the product is approximately 37mm.
69401,"The product dimensions are as follows:

- Height: 23.5 inches
- Width: 23.5 inches
- Depth: 3 inches

The product is 29.5 inches tall, 23.5 inches wide, and 3 inches deep."
69402,The product has a width of 14.05 inches.
69403,The height of the product is 29.5 inches.
69404,The depth of the product is 31mm.
69405,The product has a height of 31mm.
69406,The maximum weight recommendation is not explicitly stated in the image.
69407,The voltage rating mentioned in the product illustration is 7.4V.
69408,The wattage of the product is 4000mAh.
69409,The height of the product is 5.6 cm (2.2 inches).
69410,The maximum weight recommendation is 265 lbs.
69411,The height of the product is 16.5 cm.
69412,The height of the product is 105 mm.
69413,"The product is a solar-powered Halloween decoration. The wattage of the product is not explicitly mentioned in the image. However, the product includes a solar panel string lights, which typically have a wattage of around 10-20 watts. The other components, such as the spiders, mesh bag, and hooks, are not directly related to the power consumption of the product."
69414,"The product illustration does not provide specific voltage ratings for the product. However, it does mention that the product includes 3 x 60g Spider Web, which suggests that the spider web itself is a component that may require a certain voltage rating for its operation. Typically, spider webs are made of silk, which is a natural material that can be used in various electrical applications. Therefore, it is reasonable to assume that the spider web itself might require a voltage rating similar to that of silk, which is typically around 100-200 VAC."
69415,The product's item weight is 60g.
69416,"The volume of the product can be determined by interpreting the visible dimensions of the bottle. The bottle has a width of 3 inches, a depth of 2 inches, and a height of 6 inches. 

To calculate the volume, we can use the formula for the volume of a rectangular prism:

\[ \text{Volume} = \text{Width} \times \text{Depth} \times \text{Height} \]

Plugging in the given dimensions:

\[ \text{Volume} = 3 \, \text{in} \times 2 \, \text{in} \times 6 \, \text{in} \]

\[ \text{Volume} = 36 \, \text{in}^3 \]

Therefore, the volume of the product is 36 cubic inches."
69417,The product is 120 cm tall.
69418,The depth of the product is 43 cm (16.9 inches).
69419,The height of the product is 35 inches.
69420,The depth of the product is 12 inches.
69421,The height of the product is 76 cm.
69422,The width of the product is 3 cm (1.2 inches).
69423,The height of the product is 8.4 cm.
69424,The depth of the product is 8.4 cm.
69425,The width of the product is 1.8 inches.
69426,The width of the product is 13.60 cm or 5.35 inches.
69427,The depth of the product is 28.5 cm / 11.22 inches.
69428,The width of the product is 19cm or 7.48 inches.
69429,The width of the product is 3.1 inches (8 cm).
69430,The height of the product is 195 cm (76.8 inches).
69431,The depth of the product is 13 inches or 33 centimeters.
69432,The width of the product is 13 inches or 33 centimeters.
69433,The product has a height of 36 inches (91.4 cm).
69434,The product has a height of 36 inches (91.4 cm).
69435,The width of the product is 10.5 cm or 4.13 inches.
69436,"The depth of the product is 10.5 cm, which is approximately 4.13 inches."
69437,The voltage rating of the product is 115 volts.
69438,"The product has a capacity of 15,100 BTUs."
69439,The product is 11.8 inches tall.
69440,The product size is 11.8 inches.
69441,The product size is 11.8 inches.
69442,The height of the product is 20.86 inches or 53 cm.
69443,The depth of the product is 15.35 inches or 39 cm.
69444,The width of the product is 15.3 inches (39 cm).
69445,The depth of the product is 14.7 inches (37.5 cm).
69446,The product has a width of 22.3 inches (565 mm).
69447,The depth of the product is 33mm.
69448,The width of the product is 33mm.
69449,The height of the product in the image is 33mm.
69450,The product's item weight is not explicitly indicated in the image.
69451,The product has an output power of 300W.
69452,"The maximum weight recommendation is not explicitly stated in the image. However, the text mentions that the tent can be used in various conditions, including in rainy weather and for different purposes such as resting at night, windproof, rainproof, and warm. It also suggests using the external account alone or the internal account alone."
69453,The width of the product is 80 cm.
69454,The height of the product is 1-2/5 inches.
69455,"The depth of the product is 30cm, which is approximately 11.8 inches."
69456,"The height of the product is 30cm, which is equivalent to 11.8 inches."
69457,The width of the product is 23 cm.
69458,The depth of the product is 23 cm.
69459,The height of the product is 23 cm.
69460,The depth of the product is 9 cm.
69461,The width of the product is 12.5 cm.
69462,The product has a width of 12.6 inches.
69463,The product has a height of 12.6 inches.
69464,The width of the product is 120 cm.
69465,The maximum weight recommendation is 35 lbs.
69466,The height of the product is 56cm / 22 inch.
69467,The depth of the product is 86cm / 33.9 inch.
69468,The product has a height of 6 cm.
69469,The maximum weight recommendation is 30 kg.
69470,The depth of the product is 7.5 cm (3 inches).
69471,The depth of the product is 8 cm.
69472,The width of the product is 18 cm.
69473,The product's item weight is 18LB.
69474,The maximum weight recommendation is 330.7 pounds.
69475,The product has a height of 48 inches.
69476,The width of the product is 31 cm.
69477,The depth of the product is 31 cm.
69478,The height of the product is 31 cm.
69479,The height of the product is 7.3 inches.
69480,The width of the product is 17.7 inches.
69481,The width of the product is 35 inches.
69482,The height of the product is 16 cm (6.3 inches).
69483,The depth of the product is 16 cm (6.3 inches).
69484,The depth of the product is 2.75 inches.
69485,The height of the product is 2.75 inches.
69486,The width of the product is 28.5 cm (11.22 inches).
69487,The width of the product is 29.33 inches.
69488,The voltage rating of the product is not explicitly mentioned in the image.
69489,The product has a height of 7 cm (2.75 inches).
69490,The product has a height of 16.5 cm (6.49 inches).
69491,The product is 7.87 inches tall.
69492,The product has a width of 7.87 inches.
69493,The depth of the product is 7.87 inches.
69494,The product has a height of 5.25 inches.
69495,The depth of the product is 12 inches.
