index,generated_output
53306,The product has a height of 6 cm.
53307,The width of the product is 37.79 inches (96 cm).
53308,The height of the product is 42.5 inches (108 cm).
53309,The depth of the product is 37.79 inches (96 cm).
53310,The height of the product is 21 cm.
53311,The height of the product is 52 cm.
53312,The width of the product is 30cm.
53313,The depth of the product is 4.8 cm / 1.89 inches.
53314,The height of the product is 4.8 cm.
53315,The product has an output of 1500 watts.
53316,The product illustration mentions that the SECURA 3.2 Liter Electric Air Fryer has an electrical specification of 1500 watts.
53317,The depth of the product is 13.0 inches or 33.0 centimeters.
53318,The height of the product is 13.0 inches or 33.0 centimeters.
53319,The height of the product is 3.7 inches.
53320,The depth of the product is 2.87 inches.
53321,The height of the product is 38 cm.
53322,The height of the product is 72 inches.
53323,The depth of the product is 72 inches.
53324,The width of the product is 72 inches.
53325,The width of the product is 203 cm.
53326,The height of the product is 13.78 inches or 35 cm.
53327,The depth of the product is 13.78 inches or 35 cm.
53328,The product has a height of 11.22 inches (28.5 cm).
53329,The depth of the product is 11mm.
53330,The width of the product is 2.75 inches (7 cm).
53331,The height of the product is 10 inches (25.4 cm).
53332,The depth of the product is 2.75 inches (7 cm).
53333,The product has a height of 348 inches.
53334,The depth of the product is 20 inches.
53335,The product is 20 inches tall.
53336,The width of the product is 20 inches.
53337,The product's item weight is 3.5 oz (96g).
53338,The product is 16 cm or 6.3 inches wide.
53339,The product size is 16cm/6.3 inches.
53340,The voltage rating of the product is 12V.
53341,The depth of the product is 10.92 cm.
53342,The product has a height of 19.05 cm.
53343,The product's item weight is not explicitly indicated in the image.
53344,The depth of the product is 4.7 inches or 12.0 centimeters.
53345,The width of the product is 4.7 inches or 12.0 centimeters.
53346,The depth of the product is 3.9 inches.
53347,The product has a height of 3.9 inches.
53348,"The height of the product is 3 cm, which is approximately 1.18 inches."
53349,"The depth of the product is 3 cm, which is approximately 1.18 inches."
53350,The depth of the product is 28 inches.
53351,The product's item weight is 14 oz.
53352,"To determine the volume of the product, we need to know the dimensions of the box and the volume of each bottle. However, the image provided does not show the dimensions of the box or the volume of each bottle. 

Since we cannot calculate the volume from the image, we cannot determine the volume of the product. If you have the dimensions of the box or the volume of each bottle, please provide them, and I can help you calculate the volume of the product."
53353,The product has a height of 13.7 inches.
53354,The width of the product is 10 inches.
53355,The height of the product is 10 inches.
53356,The product has a height of 30.4 cm.
53357,"The product has three different sizes, each with a height of 90 cm, 120 cm, and 150 cm, respectively."
53358,The depth of the product in the image is 90 cm.
53359,The width of the product is 8.2 inches.
53360,The width of the product is 20.5 cm.
53361,The depth of the product is 20.5 cm.
53362,"The width of the product before the cover is 23 inches, and the width after the cover is 43 inches."
53363,The depth of the product before and after the transformation is 23 inches.
53364,The height of the product is 16 cm.
53365,The depth of the product is 18.6 cm.
53366,The height of the product is 18.6 cm.
53367,The width of the product is 28 inches.
53368,"The depth of the product is 3 cm, which is 1.2 inches."
53369,"The height of the product is 8.5 cm, which is approximately 3.3 inches."
53370,The height of the product is 28.7 inches.
53371,"The maximum weight recommendation is not explicitly stated in the image. However, the image mentions that the mat can be used with a dog playpen, as a food mat, and as a car trunk protection. It does not provide any specific weight capacity information."
53372,The depth of the product is 1.4 cm.
53373,The product has a height of 44.4 cm.
53374,The depth of the product is 30 cm.
53375,The product's item weight is 620g.
53376,The depth of the product is 35 cm.
53377,The depth of the product is 4.5 inches.
53378,The width of the product is 2.8 inches.
53379,The height of the product is 29 inches.
53380,The height of the product is 40 cm.
53381,The product's item weight is 2.2kg.
53382,The wattage of the product is 50W.
53383,The product's item weight is 16 oz (454 g).
53384,The depth of the product is 8 cm or 3.15 inches.
53385,"The height of the product is 8 cm, which is 3.15 inches."
53386,The depth of the product in the image is 3 inches.
53387,The height of the product in the image is 3.7 inches.
53388,The height of the product is 20cm (7.87 inches).
53389,The product is 235 cm tall.
53390,The depth of the product is 232 cm.
53391,The width of the product is 232 cm.
53392,The maximum weight recommendation is 365 lbs.
53393,The depth of the product is 33cm.
53394,The width of the product is 33 cm.
53395,The depth of the product is 1.30 inches or 3.3 centimeters.
53396,The depth of the product is 9 cm.
53397,The height of the product is 34 inches.
53398,The height of the product is 94 cm.
53399,The product is 55cm tall.
53400,"The depth of the product is 5 cm, which is 1.9 inches."
53401,The width of the product is 55cm or 21.6 inches.
53402,The wattage of the product is not explicitly mentioned in the image.
53403,The voltage rating mentioned in the product illustration is -40°C to 230°C.
53404,The depth of the product is 15 cm (5.9 inches).
53405,The product has a height of 15 cm (5.9 inches).
53406,The product is 16 cm tall.
53407,The depth of the product is 16 cm.
53408,The width of the product is 16 cm.
53409,The depth of the product is 11.8 inches (30 cm).
53410,The voltage rating of the product is not explicitly mentioned in the image.
53411,The depth of the product is 2.5 feet (75 cm).
53412,The height of the product is 2.5 feet (75 cm).
53413,The height of the product is 35cm/13.7in.
53414,The width of the product is 15 cm (5.9 inches).
53415,The voltage rating of the product is AC 110V.
53416,The wattage of the product is 110V.
53417,The width of the product is 255 mm.
53418,The depth of the product is 96 mm.
53419,The product's item weight is 243 grams (0.536 pounds).
53420,The depth of the product is 5.5 inches or 14.0 centimeters.
53421,The height of the product is 5.5 inches.
53422,The product has a height of 0.6 inches (1.5 cm).
53423,The depth of the product is 0.23 inches or 0.6 cm.
53424,The product's item weight is 5 oz (141.75g).
53425,The height of the product is 6 cm.
53426,The depth of the product is 6 cm.
53427,The height of the product is 27 inches.
53428,The product's item weight is 2.1 oz.
53429,The voltage rating of the product is 11.1V.
53430,The product has a height of 39mm (1.53 inches).
53431,The product width is 55mm.
53432,The depth of the product is 17.5 cm.
53433,The width of the product is 17.5 cm.
53434,The width of the product is 60 inches or 152 centimeters.
53435,The depth of the product is 2.4 inches or 6 centimeters.
53436,The width of the product is 1.2 inches or 3 centimeters.
53437,The product has a height of 17.8 cm.
53438,The depth of the product is 17.8 cm.
53439,The product has a height of 17.8 cm.
53440,The depth of the product is 25cm / 9.8in.
53441,The height of the product is 25 cm.
53442,The maximum weight recommendation is 661 lbs.
53443,The width of the product is 14.57 inches.
53444,The height of the product is 600mm.
53445,"The product's item weight is 1,300 grams."
53446,The product is 225 mm x 115 mm in height.
53447,The height of the product is 12 cm (4.72 inches).
53448,The width of the product is 9 cm (3.54 inches).
53449,The depth of the product is 9 cm (3.54 inches).
53450,The width of the product is 25.5 cm.
53451,The maximum weight recommendation is 10 lbs.
53452,The width of the product is 2240mm.
53453,"To determine the volume of the Miller Lite beer bottle, we can use the visible dimensions of the bottle and the box. The bottle is a standard 12 oz (355 mL) bottle, and the box contains 24 bottles.

The volume of a cylinder (which is the shape of the bottle) can be calculated using the formula:

\[ \text{Volume} = \pi r^2 h \]

where:
- \( r \) is the radius of the base of the cylinder (which is the diameter of the bottle divided by 2),
- \( h \) is the height of the cylinder (which is the height of the bottle).

Given that the bottle is 12 oz (355 mL), we can assume that the diameter of the bottle is approximately 2 inches (since 12 oz is about 355 mL). The height of the bottle is not explicitly given, but we can estimate it based on the typical height of a bottle.

Assuming the bottle is a standard 12 oz bottle, the diameter is approximately 2 inches, and the height is about 5 inches (since 12 oz is about 355 mL, and 12 oz is about 355 mL, which is about 5 inches tall).

Now, we can calculate the volume of the bottle:

\[ \text{Volume} = \pi (0.5)^2 \times 5 \]
\[ \text{Volume} = \pi \times 0.25 \times 5 \]
\[ \text{Volume} = \pi \times 0.125 \]
\[ \text{Volume} \approx 0.125\pi \]
\[ \text{Volume} \approx 0.125 \times 3.1416 \]
\[ \text{Volume} \approx 0.3964 \text{ cubic inches} \]

Therefore, the volume of the Miller Lite beer bottle is approximately 0.3964 cubic inches."
53454,The depth of the product is 3.74 inches.
53455,The height of the product is 3.74 inches.
53456,"The product is a drill bit with a diameter of 22 mm. The height of the product is not explicitly stated in the image, but it can be inferred from the dimensions provided in the image. The dimensions provided are:

- Ø 22 mm (diameter)
- 40 mm (length)
- 60 mm (length of the shank)

The height of the product is the length of the shank, which is 60 mm."
53457,The height of the product is 5.2 inches (13.2 cm).
53458,The height of the product is 40 cm.
53459,The voltage rating of the product is 21V.
53460,The height of the product is 55.5 cm.
53461,The maximum weight recommendation is 265 lbs.
53462,The product has a height of 153 cm (60.2 inches).
53463,The product has a height of 20 cm (7.8 inches).
53464,"The width of the product is 20CM, which is approximately 7.8IN."
53465,The depth of the product is 7.8 inches.
53466,"The depth of the product is 13 cm, which is approximately 5.12 inches."
53467,The width of the product is 13cm or 5.12 inches.
53468,The width of the product is 65 cm.
53469,The depth of the product is 33 cm.
53470,The voltage rating of the product is 2.1A.
53471,The maximum weight recommendation is 330 pounds.
53472,The product's item weight is not explicitly indicated in the image.
53473,The width of the product is 2.6 inches.
53474,The depth of the product is 2.6 inches.
53475,The product's item weight is 0.38 lb.
53476,The voltage rating of the product is 120V.
53477,The wattage of the product in the product is 65W.
53478,The depth of the product is 2.4 inches or 6 centimeters.
53479,The width of the product is 18cm.
53480,The depth of the product is 21cm.
53481,The wattage of the product is 35W.
53482,The voltage rating of the product is 120V.
53483,The product's item weight is 3.5 kg.
53484,The depth of the product is 4mm.
53485,The width of the product is 25mm (0.98 inches).
53486,The product has a height of 170g.
53487,The product is 30 cm/12 inches deep.
53488,The product has a height of 30 cm or 12 inches.
53489,The product has a width of 30 cm or 12 inches.
53490,The product's item weight is 1 lb (16 oz).
53491,The width of the product is 11.7 cm.
53492,The depth of the product is 48 cm.
53493,The product has a height of 15.7 cm (6.1 inches).
53494,The product has a height of 65 cm (26 inches).
53495,The width of the product is 19 cm.
53496,The product's item weight is 18.6 grams.
53497,The width of the product is 14mm.
53498,The depth of the product is 14mm.
53499,The product's item weight is 12 oz.
53500,The product is 5.7 inches tall.
53501,The width of the product is 9cm or 3.54 inches.
53502,The width of the product is 10 cm.
53503,The maximum weight recommendation for the swim vest is 66 lbs.
53504,The depth of the product is 25cm or 9.8 inches.
53505,The height of the product is 28 cm (11 inches).
53506,The product has a height of 48 cm.
53507,The depth of the product is 48 cm.
53508,The width of the product is 40 cm.
53509,"The height of the product is 9.6 cm, which is approximately 3.8 inches."
53510,The height of the product is 26 cm (10.2 inches).
53511,The width of the product is 10.5 inches.
53512,The product is 10.5 inches tall.
53513,The product is 10.5 inches tall.
53514,The depth of the product is 1.38 inches.
53515,The depth of the product is 8.3 inches (21 cm).
53516,The width of the product is 8.3 inches (21 cm).
53517,The height of the product is 4.7 inches or 12.0 centimeters.
53518,The depth of the product is 4.7 inches or 12.0 centimeters.
53519,The width of the product is 24 inches.
53520,The height of the product is 98.5 cm.
53521,The depth of the product is 60cm/23.62 inches.
53522,The width of the product is 150mm.
53523,The depth of the product is 3.15 inches (8 cm).
53524,The product has a height of 6 inches (15 cm).
53525,The height of the product is 2.6 inches.
53526,The product has a width of 125mm.
53527,The product in the image is 125mm tall.
53528,The depth of the product is 58 cm.
53529,The product is 37 cm high.
53530,The height of the product is 10 cm.
53531,The product has a height of 4.1 inches.
53532,The depth of the product is 3.93 inches.
53533,The width of the product is 19.5 inches.
53534,The product's item weight is 13 oz.
53535,The width of the product is 32 cm.
53536,The depth of the product is 27cm.
53537,The width of the product is 27cm.
53538,The depth of the product is 20mm.
53539,The height of the product in the image is 200 pixels.
53540,The product has a width of 9.5MM/0.38inch.
53541,The depth of the product is 9.5MM/0.38inch.
53542,The height of the product is 110 cm.
53543,The product's item weight is 2.25 oz (64g).
53544,The width of the product in the image is 5.5mm.
53545,The height of the product in the image is 5.5mm.
53546,The depth of the product in the image is 5.5mm.
53547,The width of the product is 2.28 inches.
53548,The product is 5.5 inches tall.
53549,The depth of the product is 2.28 inches.
53550,The height of the product is 13 inches (33 cm).
53551,The height of the product is 9 cm.
53552,The width of the product is 16 cm.
53553,The height of the product is 6.1 cm.
53554,The depth of the product is 42 cm.
53555,The product has a height of 135 cm.
53556,The height of the product is 18 cm.
53557,The product is 18 cm tall.
53558,The width of the product is 18 cm.
53559,The width of the product is 120mm.
53560,The voltage rating of the product is 220-240V.
53561,The wattage of the product is 4 watts.
53562,The product has a height of 19 cm (7.5 inches).
53563,The product has a height of 12.5 inches.
53564,The width of the product is 6.25 inches.
53565,The product has a height of 3.05 inches.
53566,The width of the product is 21.5 inches.
53567,The depth of the product is 15.74 inches.
53568,The width of the product is 15.74 inches.
53569,The product has a width of 10.5 cm (4.13 inches).
53570,The depth of the product is 10.5 cm / 4.13 inches.
53571,The product has a height of 16 cm (6.30 inches).
53572,The product has a width of 3 cm (1.18 inches).
53573,The depth of the product is 1.4 inches.
53574,The product has a height of 3.5 inches.
53575,The height of the product is 40.5mm.
53576,The depth of the product is 40.5mm.
53577,The product width is 40.5mm.
53578,"The width of the product is 1.10""."
53579,The height of the product is 2.76 inches.
53580,The depth of the product is 1.10 inches.
53581,The width of the product is 6.89 inches or 175mm.
53582,The product has a height of 4.92 inches (125mm).
53583,The product has a height of 10.3 inches (26 cm).
53584,The depth of the product is 3.2 inches or 8.3 centimeters.
53585,The product's item weight is 250 grams.
53586,The product has a height of 15 cm.
53587,"The depth of the product is 78mm, which is 3 inches."
53588,The width of the product is 77 cm.
53589,The height of the product is 60 cm.
53590,The depth of the product is 6.3 inches (16 cm).
53591,The width of the product is 72 cm (28.3 inches).
53592,The electricity use of the product is 72 watts.
53593,The product's item weight is not explicitly indicated in the image.
53594,The voltage rating of the product is 120V.
53595,The product has a height of 47.5 cm.
53596,The depth of the product is 36CM.
53597,The wattage of the product is 7.4V.
53598,The voltage rating of the product is 7.4V.
53599,The depth of the product is 23.00 cm (9.04 inches).
53600,The wattage of the product is not explicitly stated in the image.
53601,The depth of the product is 9.8 cm (3.8 inches).
53602,The width of the product is 10cm (3.9 inches).
53603,The product's item weight is 8 ounces (227 grams).
53604,The width of the product is 3.2 inches.
53605,The depth of the product is 2.2 inches.
53606,The product's item weight is 2.3 oz.
53607,The product has a height of 13.2 inches.
53608,The depth of the product is 10.3 inches.
53609,"The product illustration does not provide specific voltage ratings. However, you can infer the voltage rating from the electrical specifications listed on the product. Typically, the voltage rating is indicated by the number of wires in the electrical cord or the number of wires in the plug. If the product has a plug with three wires, it is likely to be rated at 120 volts. If it has a plug with two wires, it is likely to be rated at 240 volts."
53610,The height of the product in the image is 12 cm.
53611,The voltage rating of the product is 120 Volts.
53612,The wattage of the product is 46 watts.
53613,The product's item weight is not explicitly indicated in the image.
53614,The depth of the product is 8 inches.
53615,The width of the product is 5.3 inches.
53616,The product has a height of 23.50 inches.
53617,The product has a height of 4.3 inches (11 cm).
53618,The product has a height of 380mm.
53619,The product's item weight is 4.5 lb.
53620,The width of the product is 8.2 cm.
53621,The depth of the product is 8.2 cm.
53622,The depth of the product is 6.5cm.
53623,The maximum weight recommendation is 220 lbs.
53624,The width of the product is 26cm or 10 inches.
53625,The product is 26 cm tall.
53626,The product is 26cm/10 inches deep.
53627,The width of the product is 27.6 inches.
53628,The product has a width of 11.4 cm (4.48 inches) and a height of 5.8 cm (2.25 inches).
53629,The depth of the product is 5 cm (2.0 inches).
53630,The depth of the product is 23cm/9.05in.
53631,The width of the product is 23cm or 9.05 inches.
53632,The width of the product is 1.89 inches (48 mm).
53633,The maximum weight recommendation is 160.1 kg.
53634,The width of the product is 3 inches.
53635,The product has a height of 13.0 inches.
53636,The depth of the product is 12 inches or 30.5 cm.
53637,The height of the product is 34CM.
53638,The width of the product is 50CM/19.8INCH.
53639,The depth of the product is 33.5mm.
53640,The width of the product is 54.5 cm.
53641,The depth of the product is 7 cm.
53642,The width of the product is 7 cm.
53643,The height of the product is 8 cm.
53644,The width of the product is 20cm or 7.9 inches.
53645,The product is 20 cm (7.9 inches) tall.
53646,"The product in the picture is a figurine of Sailor Moon. The height of the figurine is 20 cm, which is approximately 7.9 inches."
53647,The height of the product is 4.5 cm.
53648,The height of the product in the image is 75 cm.
53649,The depth of the product is 75 cm.
53650,The width of the product is 75 cm.
53651,The depth of the product is 3-3/8 inches.
53652,The product in the image is a rectangular object with a height of 3-3/8 inches.
53653,The width of the product is 3-3/8 inches.
53654,The depth of the product is 4.5 cm (1.8 inches).
53655,The height of the product is 2.1 inches.
53656,The height of the product is 18.5 inches.
53657,The width of the product is 170 cm.
53658,The depth of the product is 8 cm (3.15 inches).
53659,The width of the product is 8 cm (3.15 inches).
53660,The width of the product is 174mm.
53661,The product has a height of 192mm.
53662,The height of the product is 16.9 inches.
53663,The voltage rating of the product is 1800W.
53664,The wattage of the product is 1800W.
53665,The height of the product is 3.8 cm.
53666,The width of the product is 3 inches.
53667,The depth of the product is 3 inches.
53668,The height of the product is 8.5 inches.
53669,The height of the product is 6.3 cm.
53670,The depth of the product is 1 inch.
53671,The depth of the product in the picture is 4.5 cm.
53672,The width of the product in the picture is 4.5 cm.
53673,The height of the product in the picture is 4.5 cm.
53674,The maximum weight recommendation in the image is 66 pounds (lbs).
53675,The width of the product is 6.5 inches.
53676,The depth of the product is 6.5 inches.
53677,The depth of the product is 58 mm.
53678,The product has a height of 188 mm.
53679,The product's item weight is 8.5 grams (0.3 ounces).
53680,The height of the product is 30 inches.
53681,The width of the product is 19 inches.
53682,The depth of the product is 2.5 cm.
53683,The height of the product is 78cm.
53684,The product has a height of 343mm.
53685,The depth of the product is 44mm.
53686,The product has a height of 139 millimeters.
53687,The voltage rating of the product is 12V.
53688,The depth of the product is 2-3 inches.
53689,The depth of the product is 14 cm.
53690,The height of the product is 23 cm.
53691,The width of the product is 14 cm.
53692,The maximum weight recommendation is 560 lb or 255 kg.
53693,The product has a height of 9.5 cm (3.74 inches).
53694,The depth of the product is 8.3 cm or 3.26 inches.
53695,The width of the product is 8.3 cm or 3.26 inches.
53696,The depth of the product is 8.5 cm.
53697,The width of the product is 13 cm.
53698,The height of the product is 50 cm.
53699,The depth of the product is 3.9 inches.
53700,The width of the product is 3.35 inches.
53701,The maximum weight capacity is 300 LBS.
53702,The depth of the product is 17.5 cm.
53703,The product has a height of 17.5 cm.
53704,The product's item weight is not explicitly indicated in the image.
53705,The depth of the product is 150mm.
53706,The width of the product is 2.8cm (1.1 inches).
53707,"The depth of the product is 2.8cm/1.1""."
53708,The width of the product is 46.5 cm.
53709,The width of the product is 35cm or 13.8 inches.
53710,The width of the product is 75cm or 29.5 inches.
53711,The depth of the product is 25 cm (9.8 inches).
53712,The width of the product is 30cm (11.8 inches).
53713,The depth of the product is 30cm (11.8 inches).
53714,The product's item weight is 60g.
53715,The product has a width of 10 inches or 255 millimeters.
53716,The product has a height of 3.1 inches or 80 millimeters.
53717,The width of the product is 22 cm.
53718,The depth of the product is 32 cm (12.6 inches).
53719,The width of the product is 32cm (12.6 inches).
53720,The product has a height of 23 cm.
53721,The width of the product is 4 inches.
53722,The depth of the product is 2.87 inches or 7.3 cm.
53723,The width of the product is 5.5 inches or 14.0 centimeters.
53724,The height of the product is 3.5 inches (9.5 cm).
53725,The depth of the product is 5 inches.
53726,The width of the product is 5 inches.
53727,The voltage rating of the product is 18V.
53728,The width of the product is 2.8 inches or 7.2 centimeters.
53729,The depth of the product is 68 cm.
53730,The width of the product is 68 cm.
53731,The width of the product is 20.5 cm.
53732,The height of the product is 9 cm.
53733,The width of the product is 9 cm.
53734,The product has a height of 8 cm (3.1 inches).
53735,The depth of the product is 3.5 cm (1.4 inches).
53736,The depth of the product is 34mm.
53737,The product has a height of 38.1 cm.
53738,The depth of the product is 8.5 cm.
53739,The width of the product is 8.5 cm.
53740,The height of the product is 11 cm.
53741,The height of the product is 4 cm (1.57 inches).
53742,The depth of the product is 4 cm (1.57 inches).
53743,The width of the product is 10 inches.
53744,The height of the product is 8.2 cm.
53745,The depth of the product is 7.5 cm.
53746,The product's item weight is 14 oz (396g).
53747,The maximum weight recommendation in the image is 220 lbs.
53748,The depth of the product is 4 1/4 inches.
53749,"The width of the product is 4 1/4""."
53750,The product has a width of 2.7 inches.
53751,The depth of the product is 2.7 inches.
53752,The depth of the product is 3.8 inches or 9.7 centimeters.
53753,The width of the product is 3.8 inches or 9.7 centimeters.
53754,The product's item weight is 2.15 kg.
53755,The width of the product is 8 inches (20.3 cm).
53756,The height of the product is 3 inches.
53757,The depth of the product is 20 cm or 7.87 inches.
53758,The height of the product is 20 cm or 7.87 inches.
53759,The width of the product is 20 cm or 7.87 inches.
53760,The product has a height of 70cm (27.5 inches).
53761,The depth of the product is 80cm/31.4 inches.
53762,The height of the product is 130 inches.
53763,The product has a height of 4.72 inches.
53764,The product has a height of 6 feet.
53765,The height of the product is 9 cm.
53766,The product's item weight is 0.5 ounces (14 grams).
53767,The height of the product is 6.7 cm (2.64 inches).
53768,The depth of the product is 5.5 cm.
53769,The product has a height of 21 cm.
53770,"The depth of the product is 17.7 cm, which is approximately 7 inches."
53771,The width of the product is 10.8 cm or 4.3 inches.
53772,"The height of the product is 14 cm, which is approximately 5.52 inches."
53773,"The depth of the product is 8 cm, which is 3.15 inches."
53774,The depth of the product is 7CM.
53775,The height of the product is 7CM.
53776,The depth of the product is 72 inches.
53777,The width of the product is 72 inches.
53778,The width of the product is 82.68 inches.
53779,The product has a depth of 3.54 inches.
53780,The width of the product is 20.5 cm.
53781,The depth of the product is 13 cm.
53782,The height of the product is 2 inches (5 cm).
53783,The height of the product is 170 cm.
53784,The width of the product is 170 cm.
53785,The product is 40 cm (16 inches) wide.
53786,"The product is described as a ""komplettes Wischerset,"" which translates to a complete cleaning set. The image shows the following components:

1. **Silikon-Griff (Silicone Grip)**: This is a flexible grip that can be attached to the cleaning tool.
2. **Aufhängehaken (Hanging Hook)**: This is a hook that can be used to hang the cleaning tool.
3. **40 cm breiter Wischer (40 cm wide squeegee)**: This is the main squeegee part of the set, which is 40 cm wide.

The depth of the product is not explicitly mentioned in the description, but it is clear that the cleaning set includes multiple components that are designed to be used together to perform various cleaning tasks."
53787,The product has a width of 40 cm.
53788,The product size is 15.74 inches or 40 cm.
53789,The product is 15.74 inches tall.
53790,The product size is 15.74 inches or 40 cm.
53791,The width of the product is 13 inches.
53792,The width of the product is 285mm.
53793,The height of the product is 240mm.
53794,The maximum weight recommendation is 440 lbs.
53795,The product's item weight is 80LBS.
53796,The product's item weight is 15 oz (425g).
53797,"The image is a visual representation of reasons why a cat might need Detox Gold. It lists four main reasons and provides a brief explanation for each. The image is designed to be informative and educational, helping users understand the potential benefits of Detox Gold for their cat."
53798,The product illustration mentions the voltage rating as 110V.
53799,The depth of the product is 54 mm.
53800,The height of the product is 54 mm.
53801,The depth of the product is 14cm / 5.51inch.
53802,The product's item weight is not explicitly indicated in the image.
53803,The width of the product is 2.6 inches.
53804,The volume of the product is 12 fluid ounces.
53805,The maximum weight recommendation is 330 pounds.
53806,The depth of the product is 3 cm.
53807,The width of the product is 3 cm.
53808,The width of the product is 4.00 inches (100mm).
53809,The product's item weight is not explicitly indicated in the image.
53810,"The product is a string of LED lights. The LED color is Warm White, the LED quantity is 50, the string length is 5 meters (196.85 inches), the waterproof level is IP44, and the power operated is 3 x AA batteries (not included)."
53811,"The product is a string of LED lights with the following specifications:

- LED Color: Warm White
- LED Quantity: 50
- String Length: 5m/196.85 inches
- Waterproof Level: IP44
- Power Operated: 3*AA Batteries (not included)

The voltage rating of the product is not explicitly mentioned in the given information."
53812,"The wattage of the product is not explicitly stated in the image. However, the product is described as being energy efficient, which suggests that it is designed to use less power than traditional lighting options."
53813,The product's item weight is not explicitly indicated in the image.
53814,The voltage rating mentioned in the product illustration is 24V AC/DC.
53815,The width of the product is 18.62mm.
53816,The maximum weight recommendation for the wagon is 176 lbs.
53817,"The depth of the product is 7cm, which is approximately 2.8 inches."
53818,The product has a height of 15 cm (5.9 inches).
53819,The height of the product is 30 inches.
53820,The product's item weight is 4.0 oz (113 g).
53821,The product has a height of 28 cm (11.02 inches).
53822,The depth of the product is 110cm / 43.31 inches.
53823,The product has a height of 22 cm.
53824,The depth of the product is 7 cm.
53825,The height of the product is 25mm.
53826,The depth of the product is 100%.
53827,The product width is 25mm.
53828,The depth of the product is 53mm.
53829,The width of the product is 27mm.
53830,The depth of the product is 13.3 cm (5.25 inches).
53831,The width of the product is 6cm.
53832,The product is 6cm high.
53833,The product's item weight is 16.9 oz (480g).
53834,The height of the product is 9.5 cm.
53835,The depth of the product is 1.01 inches or 2.7 cm.
53836,The product's item weight is not explicitly indicated in the image.
53837,The width of the product is 35.4 inches or 90.0 centimeters.
53838,The height of the product is 23.6 inches or 60.0 centimeters.
53839,The product has a width of 265mm.
53840,The depth of the product is 12 cm.
53841,The width of the product is 12 cm.
53842,The product's item weight is 196 grams.
53843,"The depth of the product is 37mm, which is 1.5 inches."
53844,The width of the product is 37mm or 1.5 inches.
53845,The wattage of the product is 5 watts.
53846,The voltage rating of the product is 5V.
53847,The product's weight is 1.4 lbs (650g).
53848,The height of the product is 9 inches.
53849,The product has a height of 78 cm to 98 cm.
53850,The product has a height of 12 cm.
53851,The product has a height of 17 cm.
53852,The depth of the product is 36 cm.
53853,The width of the product is 28cm.
53854,The product is 9.64 inches tall.
53855,The product has a width of 9.64 inches.
53856,The product is 9.64 inches tall.
53857,The width of the product is 85 cm.
53858,The depth of the product is 85 cm.
53859,The maximum weight recommendation for the infant car seat is 32 inches.
53860,The height of the product is 0.6cm.
53861,The height of the product is 2.5 inches.
53862,The width of the product is 81.5 inches.
53863,The product's item weight is 4.5 ounces.
53864,The width of the product is 75mm.
53865,The product has a height of 80mm.
53866,The height of the product is 30 inches.
53867,The voltage rating of the product is 12V.
53868,The wattage of the product in the product is 1200W.
53869,"The product is a set of 25 DL+ (International Letter Plus) envelopes. The depth of the product is 114 mm, which is the standard size for DL envelopes."
53870,The width of the product is 2.5 inches.
53871,The depth of the product is 2.5 inches.
53872,The height of the product is 2.5 inches.
53873,The product has a height of 28 cm.
53874,The width of the product is 20 feet.
53875,The height of the product is 9 feet.
53876,The height of the product is 10 cm.
53877,The depth of the product is 10 cm.
53878,The product has a height of 10 cm.
53879,The product has a height of 170mm.
53880,"The depth of the product is 7.7 cm, which is approximately 3.03 inches."
53881,The width of the product is 12cm.
53882,The product's item weight is 4.75 ounces (134.7 grams).
53883,The product has a height of 22.86 cm (9 inches).
53884,The depth of the product is 15.24 cm or 6 inches.
53885,The product is 5.5 inches tall.
53886,The depth of the product is 310mm (12.2 inches).
53887,The width of the product is 11.5 cm or 4.52 inches.
53888,The height of the product is 13 cm.
53889,The product has a height of 2 inches (5 cm).
53890,The depth of the product is 2 inches (5 cm).
53891,The width of the product is 27.9 cm.
53892,The maximum weight recommendation is not explicitly stated in the image.
53893,The height of the product in the image is 10 mm.
53894,The width of the product is 10 mm.
53895,The depth of the product is 10 mm.
53896,The maximum weight recommendation is 400 lbs.
53897,The wattage of the product is 500W.
53898,The product's item weight is 500W.
53899,The voltage rating of the product is 500W.
53900,The width of the product is 72 inches.
53901,"The height of the product is 5.5 cm, which is approximately 2.16 inches."
53902,The depth of the product is 5cm/1.96 inches.
53903,The product's item weight is 200 grams (7 ounces).
53904,The product has a height of 13.38 inches.
53905,The product has a height of 4.56 inches.
53906,The depth of the product is 4.56 inches.
53907,The height of the product is 8.2 cm.
53908,The depth of the product is 8.2 cm.
53909,The height of the product in the image is 8 cm.
53910,The depth of the product is 243mm.
53911,The width of the product is 155mm.
53912,The width of the product is 37 cm (14.57 inches).
53913,The depth of the product is 5 cm.
53914,The height of the product is 5.5 cm.
53915,The product's item weight is 624 grams.
53916,The depth of the product is 135cm.
53917,The depth of the product is 1.2 inches or 3 centimeters.
53918,The width of the product is 1.2 inches or 3 centimeters.
53919,The width of the product is 48 inches.
53920,The height of the product is 4.59 inches.
53921,The depth of the product is 1.9 inches.
53922,The height of the product is 82 cm.
53923,The product has a height of 47.5 inches.
